symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
STEPS,steps,Steps,5.66842e-05,3.24156e-06,17.48670393267439,13.90637688199346,9.231413141900475,4.3604777976527656,6.103593689985279,4.860776307273043,4.6931741785801675,1.2368615671187408,1.8897892360550594,106063.19575520839,153793.19613523764,136.0547723830615,69.9222017340372,11666951.533072922,5690348.257003793,3,False,False,False,False,False,False,False,2015-09-19
SPEC,spec,SPEC,7.11986e-07,1.76945e-08,40.23770098053067,40.23770098053067,35.61657403840863,4.941362889136837,4.941362889136837,4.533917537088161,4.533917537088161,1.3575849520826193,6.308808998677736,8645083.221207129,8860861.026309136,221.28634718946694,6.308808998677736,1409148565.056762,8860861.026309136,1,False,False,False,False,False,False,False,2015-07-27
IRL,irishcoin,IrishCoin,3.94227e-06,6.1421e-07,6.418439947249311,6.418439947249311,4.9297601064415115,2.552784526426126,8.968891677208385,2.653514699388545,2.4051564959614176,0.02647335510415139,0.029413301845360118,17819.032413050976,19578.417814096407,4.871097339163856,3.9119691454328955,3278701.96400138,2603929.5692748223,2,False,False,False,False,False,False,False,2015-07-07
INDEX,coinoindex,CoinoIndex,8.94637,0.267988,33.38347239428631,33.38347239428631,30.10451683676731,11.882090881830134,20.281994470797112,11.16435038707761,15.701445102462595,0.4522095677662857,0.8803196907746379,0.5643211786380097,0.869042796155115,91.79854225655599,60.74205866345002,114.55719926351595,59.96395293470294,2,False,False,True,False,False,False,False,2015-06-18
DMD,diamond,Diamond,0.00329246,0.000110143,29.892594173029607,29.892594173029607,5.076342645342428,4.7123982474586175,4.834627918271953,4.3068148707139,4.3068148707139,2.799125210940012,0.0,3661.491432991327,0.0,2096.544782994069,0.0,2742457.083310504,0.0,3,False,False,False,False,False,False,True,2013-12-19
CRW,crowncoin,CrownCoin,5.00743e-05,1.06e-06,47.23990566037736,47.23990566037736,25.162964824120603,5.925776513432512,6.4342173612039595,6.0499012620509385,6.415030619570307,0.133185442442736,0.6469258841375165,16091.263908254756,24467.867421105955,56.33744215327733,5.8223329572376485,6806604.633191762,220210.80678995358,1,False,False,False,False,False,False,False,2014-11-08
EMC,emercoin,EmerCoin,0.000428544,2.99658e-06,143.01103257713794,1.0,1.0,6.669240203103897,435.0,6.290809687841605,1.0,3.436295180725038,3.436295180725038,50443.07938785396,50443.07938785396,1721.583885543244,1721.583885543244,25271982.773314834,25271982.773314834,4,False,False,False,False,False,False,False,2014-08-23
BELA,bellacoin,BellaCoin,9.99894e-06,5.97009e-08,167.48390727777974,167.48390727777974,14.2842,16.380227107887237,16.475683518180055,13.058175333863499,13.059760664239437,0.06811769842764409,0.00639796469187227,88958.7145644853,5545.472042769697,44.821445565389816,0.01919389407561681,58534834.18343133,16636.41612830909,1,False,False,True,False,False,False,False,2014-03-20
SYNC,sync,Sync,1.39598,0.0600668,23.240458955695992,23.240458955695992,14.695547269599782,4.1179924658242495,4.616978844068053,2.5942685038367883,2.0716296082284433,5.404992764230644,29.703996299991985,10.044558297188571,60.329161450424834,3221.375687481464,1930.759759499479,5986.556745124388,3921.395494277614,1,False,False,True,False,False,False,False,2014-05-20
DRZ,droidz,Droidz,2.9923e-05,1.83318e-06,16.323001560130486,11.600849816622599,10.811582263845532,3.2640746269159533,25.60720488205428,4.53852382917494,3.373548256080909,0.9947315838495909,0.9289677858226123,150874.34404753192,146234.95635926956,253.6565538816457,218.3074296683139,38472957.73212064,34365214.744428344,3,False,False,False,False,False,False,True,2015-04-27
CGN,kolschcoin,KolschCoin,0.0119041,9.83268e-05,121.06668782061453,56.6921296516778,54.13070563947725,8.249550965846087,12.174719105150313,6.435054097541799,5.762467130353576,0.24002392496637553,0.3262961791319556,129.7508372630388,194.75443148149887,62.646244416224015,31.324433196667737,33864.96852565312,18696.425422223892,2,False,False,False,False,False,False,False,2015-04-21
SKC,skeincoin,Skeincoin,8.48518e-06,6e-08,141.41966666666667,141.41966666666667,65.27061538461538,9.20361371606036,11.963747047486544,7.0154974464018025,7.782709031418429,0.025691015308361993,0.07081960344619487,21241.181953863466,19494.244028415073,17.00745213413564,2.4078665171706253,14061662.453457614,662804.2969661125,2,False,False,False,False,False,False,False,2014-03-15
SKB,skullbuzz,SkullBuzz,5.75811e-05,2.53602e-07,227.0530200865924,227.0530200865924,28.92040260770861,7.175035372946444,12.551162202243017,2.971951173736553,11.263182578256698,0.3339595009663258,6.113187573993708,17236.755304732724,148664.61422909834,25.04696257247444,24.45275029597483,1292756.6478549542,594658.4569163934,1,False,False,False,False,False,False,False,2015-10-14
GRS,groestlcoin,GroestlCoin,1.1489e-05,1.65181e-07,69.55400439517862,69.55400439517862,5.773366834170854,4.690512789813834,4.722132223716073,2.7592160864461173,2.8127663461992154,1.1360491812887958,23.75810528461019,272835.33606110077,2191954.989310095,722.5272792996741,47.51621056922038,173523273.7348601,4383909.97862019,1,False,False,True,False,False,False,False,2014-04-11
ACOIN,acoin,Acoin,0.000166164,4.52e-06,36.76194690265487,36.76194690265487,30.04773960216998,4.815873159645828,6.185132532744038,4.450943873634619,4.928202497081664,0.257024534785675,0.5091102883909666,6884.77515272916,7443.667375655728,123.11475216233832,30.037507015067032,3297807.2981572677,439176.375163688,0,False,False,False,False,False,False,False,2014-09-13
TTY,trinity,Trinity,8.53388e-06,1e-08,853.388,853.388,426.86047558547835,12.49201775061783,14.959689542635104,127.32752201049202,139.57980985063904,0.001206165379902684,0.013037337723486928,17996.274725898707,6585.743452368109,0.4257763791056474,0.039112013170460785,6352684.978242244,19757.230357104327,1,False,False,False,False,False,False,False,2015-01-18
XDN,darknote,DigitalNote,1.08624e-06,1.99912e-08,54.335907799431745,7.581451185125212,7.382507459034777,2.849820857607518,5.014371331829853,3.7257665653015035,2.0964547647761833,21.13335251279365,21.95375569370781,72486686.37216187,93335387.8703998,11876.94411219003,7639.906981410318,40737517741.15497,32480714978.89913,4,False,False,True,False,False,False,True,2014-06-24
BUK,cryptobuk,CryptoBuck,0.0002773,1.01e-05,27.455445544554458,11.030230708035004,5.154275092936803,5.02858025665893,16.938967529945508,4.247320303256087,2.461343791905079,0.04376686931216056,0.02753341317038372,670.3639114298425,575.2621348468532,20.045226144969536,9.967095567678907,307026.67143486784,208244.89281456085,0,False,False,False,False,False,False,False,2014-10-04
BUN,bunnycoin,BunnyCoin,1.87373e-09,1.42947e-11,131.07865152818877,26.561078019170957,10.993745452838601,8.050078494252022,8.365750207473278,7.762357348135282,7.544223033268931,0.06261920145847764,0.06934732449393793,259414439.9543037,374443849.3105585,30.2450743044447,1.7336831123484482,125297174497.9287,9361096232.763962,2,False,False,False,False,False,False,False,2014-09-11
XDQ,dirac,Dirac,0.00142729,3.46e-06,412.5115606936416,412.5115606936416,411.32276657060515,8.77306041870597,9.097494077653286,16.013650265181155,16.3010252115552,0.7890905510533369,2.4582061488603126,8853.29548453868,2867.667714193304,466.3525156725221,12.291030744301564,5232297.63136236,14338.338570966522,2,False,False,False,False,False,False,True,2014-05-26
XDP,dogeparty,Dogeparty,0.000389831,4.02e-05,9.69728855721393,9.69728855721393,8.101226101413134,2.551852774308626,3.2185365792169276,2.246983848078296,2.71512123876993,0.42921993009427556,1.8873243943865732,2474.021435430052,7130.248060365735,213.32230525685495,84.92959774739579,1229588.6534087358,320861.1627164581,1,False,False,True,False,False,False,False,2014-08-28
BUB,bubble,Bubble,2.66056e-05,2.49755e-07,106.52679626033513,106.52679626033513,20.94929133858268,4.137596552809897,4.852073774062347,6.171743567864357,6.147908926148989,0.09399333309310398,0.0628260100503968,21803.783750018658,13432.553559521899,22.652393275438058,1.6963022713607137,5254711.883754496,362678.94610709127,1,False,False,False,False,False,False,False,2015-05-06
GEO,geocoin,GeoCoin,0.000608541,5.4309e-05,11.205159365850964,11.205159365850964,11.201921041441555,6.389228679384817,24.82805379584899,5.3297670292100445,6.930146241027673,2.052243574461268,2.507636013982207,17974.10550656708,21020.315075013186,654.6657002531446,574.2486472019255,5733739.656594899,4813652.152178019,4,False,False,True,False,False,False,True,2015-02-21
FIBRE,fibre,Fibre,0.0011103,4.66691e-05,23.790902331521288,23.790902331521288,14.752895968365584,2.716638771330059,2.943566968779134,2.2700647609067826,1.9858718877023798,4.385106750272146,23.01151550540979,8965.573544634113,56050.54816410322,2166.2427346344402,782.3915271839328,4428993.331049252,1905718.6375795093,2,False,False,True,False,False,False,True,2014-08-30
LIMX,limecoinx,LimeCoinX,4.79991e-05,4.00087e-07,119.97165616478415,28.84925381207965,10.646545796531823,9.045171817114793,14.591644397220762,3.6871320723074943,2.8535389322920914,0.8861702492885041,0.7260629984137444,68072.66693909618,52968.12978021737,512.2064040887553,299.86401834487646,39346001.49079759,21875837.599229775,4,False,False,False,False,False,False,True,2014-06-08
KEY,keycoin,KeyCoin,0.00234291,1.54686e-05,151.46231721034871,151.46231721034871,63.019229269158664,20.4102649717926,25.188233431160775,4.257701249587749,5.513013712033111,11.35001029148548,223.8640743190102,20626.038986086336,270680.29400221707,6094.955526527703,3581.825189104163,11076182.935528362,4330884.704035473,0,False,False,False,False,False,False,False,2014-07-18
TAGR,tagrcoin,TAGRcoin,4.89775e-07,2.99883e-08,16.332202892461392,16.332202892461392,2.5787675199814664,3.5812315906133407,7.858379772415745,2.238950376756606,2.23384620159741,0.17027337806970194,0.408067471613458,778385.2666648546,1608995.3777361086,29.79784116219784,17.546901279378694,136217421.66634956,69186801.24265267,1,False,False,False,False,False,False,False,2015-07-16
OSC,opensourcecoin,OpenSourcecoin,2.4962e-05,5.1e-07,48.94509803921569,48.94509803921569,45.38545454545454,9.753205317953169,11.692997326714952,6.060995095291731,6.588376961385923,0.150765675208278,0.845205419707247,36607.2437294976,91653.18664941049,99.50534563746348,45.64109266419134,24160780.861468416,4949272.079068166,0,False,False,False,False,False,False,False,2014-03-15
