symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
OPAL,opal,Opal,5.59179e-05,1.88002e-06,29.743247412261574,10.61981642524922,10.61981642524922,2.6921778380879027,2.1594895647969623,1.8626284012460743,1.5362701708921536,453074,3,False,False,True,True,False,False,True,2014-09-13
BLITZ,blitz,Blitz,0.00019543,6.93805e-06,28.167856962691246,9.655584705609161,7.817199999999999,3.3493260095945785,2.9042134270708337,2.372439561018688,2.372048639008293,233186,1,False,False,False,False,False,False,True,2014-11-16
TAG,tagcoin,TagCoin,0.00279889,3.29287e-05,84.99849675207342,84.99849675207342,27.932197638793248,7.468220921412159,8.033461069490798,3.105462596181904,3.105462596181904,2207870,5,False,False,False,True,True,True,False,2013-11-05
DRKC,darkcash,DarkCash,4.61e-05,1.9e-06,24.263157894736842,24.263157894736842,24.263157894736842,4.0100366115461625,3.9755107160106964,3.357630893235877,3.1661599043530098,67726,2,False,False,False,True,False,True,False,2014-07-29
XMR,monero,Monero,0.00833353,0.000995445,8.371662924621653,8.371662924621653,7.794100317056519,3.2459924264138778,3.362816161235997,2.2861715638554854,2.3893195644271663,34039462,8,False,False,True,True,False,True,True,2014-05-20
SPA,spaincoin,SpainCoin,0.00444425,3.40198e-07,13063.715836071937,13063.715836071937,5486.728395061729,156.21727029007235,162.64773926032598,2.2884322788817566,2.2874055679814895,1565006,1,False,False,False,True,False,False,False,2014-03-15
SPC,spikesprivatecoin,SpikesPrivateCoin,0.000478709,5.19462e-06,92.1547678174727,92.1547678174727,92.06880701302248,3.3846119189571047,4.273153977736395,1.6728150784721867,1.36267754952192,11704,1,False,False,False,False,False,False,False,2015-08-04
HEEL,heelcoin,HeelCoin,8.29636e-07,1e-08,82.9636,82.9636,5.183993801472151,2.252832034021429,2.147287920126293,1.945238819537613,1.9009106233815987,584,1,False,False,False,False,False,False,False,2015-10-27
TAK,takcoin,TakCoin,7.60238e-06,9.9151e-09,766.7476878700164,766.7476878700164,760.2379999999999,41.79978843363616,74.61153178641275,2.814772669279665,3.149091376009633,905044,1,False,False,False,True,False,False,False,2014-02-27
PRIME,primechain,PrimeChain,1.18989e-05,6.10714e-07,19.48358806249734,19.48358806249734,2.0448253403058585,2.5588250111480226,2.9640817547498544,2.495427986487883,2.8435609559805024,25204,2,False,False,False,False,False,False,True,2015-09-14
XPM,primecoin,Primecoin,0.0140613,7.83042e-05,179.57274322450138,179.57274322450138,79.25386510052361,7.758356897219006,7.864748540797934,5.0790940453916615,5.0790940453916615,28335005,13,False,False,True,True,True,True,False,2013-07-11
GP,goldpieces,GoldPieces,0.00015788,3.51931e-06,44.86106651587953,30.42003853564547,30.42003853564547,4.026318293467321,1.604799680585095,2.6365281345060887,1.1617248649153036,42137,1,False,False,False,False,False,False,True,2015-01-16
BTCS,bitcoin-scrypt,Bitcoin Scrypt,0.000955784,1.9e-07,5030.442105263158,5030.442105263158,382.31359999999995,45.859445003888524,47.29684524376742,3.016115817834996,2.9287777950316247,390188,1,False,False,False,False,False,False,False,2014-03-17
IXC,ixcoin,Ixcoin,0.000221394,2.14544e-05,10.319281825639496,10.319281825639496,4.472316941127039,2.5476279762276155,2.389974682409891,2.0440574899908124,2.0440574899908124,1001852,3,False,False,False,True,False,False,False,2013-05-08
MTLMC3,metal-music-coin,Metal Music Coin,5.00053e-08,1.38872e-08,3.600819459646293,3.600819459646293,2.5004775405909503,1.335538717021625,1.3618658074074537,1.1221374683456384,1.0704055225444526,263,2,False,False,False,False,False,False,False,2015-07-02
NOBL,noblecoin,NobleCoin,1.63082e-06,3.92465e-08,41.55325952632719,41.55325952632719,32.616400000000006,9.79900051311546,9.913027384004003,3.1962274333422367,3.23235501898912,1293182,2,False,False,True,True,False,False,False,2014-02-08
FIC,full-integrity-coin,Full Integrity Coin,9.6667e-09,4.7266e-09,2.045169889561207,2.045169889561207,2.045169889561207,1.3432221936595499,1.3432221936595499,1.02622218659946,1.02622218659946,20,3,False,False,False,False,False,False,False,2015-07-09
XPY,paycoin2,PayCoin,0.0415154,8.50642e-05,488.0478509173072,488.0478509173072,488.0478509173072,7.298744253356703,9.969097777428422,2.1483282144643687,2.563378337412462,23133429,7,False,False,False,True,False,False,True,2014-12-16
PIGGY,piggycoin,Piggycoin,4.4296e-07,3.91257e-08,11.321458785401923,11.321458785401923,5.517722457165279,4.446369910919585,4.542642570661864,1.5198507382033062,1.7524042437113845,130197,3,False,False,True,False,False,False,False,2014-06-15
BGCAFFE,buongiorno-caffe,Buongiorno Caffe,0.00228981,0.000715602,3.1998373397503084,3.1998373397503084,3.1998373397503084,1.209242607841071,1.1583967894873195,1.2387492353648326,1.2011476894589954,2121,1,False,False,False,False,False,False,False,2015-05-13
FIMK,fimkrypto,FIMKrypto,4.90907e-06,2.10431e-07,23.328644543817212,23.328644543817212,9.287243984850031,2.3344121949577517,2.8633694802527967,1.319908025972163,1.2023289793187892,4404941,2,False,False,False,False,False,False,False,2014-07-12
BYC,bytecent,Bytecent,0.00185347,0.000180996,10.240392052863047,10.240392052863047,7.629143924987447,4.152227648979912,4.190794829141483,3.572041085371755,3.6026907750259514,671095,2,False,False,False,True,False,False,True,2014-11-23
BTCD,bitcoindark,BitcoinDark,0.014842,0.000229976,64.53716909590565,8.23210977625434,8.23210977625434,2.749196916893802,2.6679486944860438,2.215389812930411,1.5919987862875753,8482328,7,False,False,True,True,False,True,True,2014-07-16
TRICK,trickycoin,TrickyCoin,1.25998e-06,3.00035e-08,41.99443398270202,41.99443398270202,3.7079501478789307,2.989334469257645,3.219761222479992,1.4455453230782094,1.7748541597198972,1040,1,False,False,False,False,False,False,False,2015-03-31
MNC,mincoin,Mincoin,0.00273946,4.57e-06,599.4442013129102,599.4442013129102,599.4442013129102,8.20586916115078,8.90551261937697,2.829986179460562,2.829986179460562,2777381,1,False,False,False,True,False,False,False,2013-05-03
MAX,maxcoin,MaxCoin,0.00428743,9.99818e-06,428.82104543026827,428.82104543026827,428.82104543026827,30.386164988698585,33.245534285967246,1.97266095042792,2.4581636309719666,35948739,9,False,False,False,True,False,True,True,2014-02-12
LAB,coinworkscoin,Coinworkscoin,8.4678e-05,2.19874e-06,38.5120569053185,38.5120569053185,32.44367816091954,11.078993614306613,11.078993614306613,1.8414287837084626,1.8414287837084626,7804,1,False,False,False,True,False,False,False,2014-10-25
PAC,paccoin,Paccoin,3.26e-11,1.15e-11,2.8347826086956522,2.810344827586207,1.9638554216867472,1.808181187889993,1.9638554216867472,1.4218801823299605,1.2589536052478443,1486,2,False,False,False,False,False,False,False,2015-11-02
MAD,satoshimadness,SatoshiMadness,2e-08,9.9438e-09,2.0113035258150807,2.0113035258150807,2.000220024202662,1.9478384652296352,1.944978232915033,1.948098500016104,1.9234264688486657,75,1,False,False,False,False,False,False,False,2015-09-01
FFC,fireflycoin,FireFlyCoin,3.30028e-07,4.98093e-08,6.625830919125544,4.12535,4.12535,2.5500212654332297,2.1166974091548973,2.0478124796881776,1.6765395711740945,2453,1,False,False,False,True,False,False,False,2014-10-26
GUA,guarany,Guarany,0.00212737,6.1e-06,348.7491803278688,348.7491803278688,174.23177723177722,15.69511585440889,17.394373244413444,1.9090399274434262,2.5398205526981297,8565,1,False,False,False,False,False,False,False,2014-11-23
BEN,benjamins,Benjamins,9.49095e-05,9e-07,105.45500000000001,105.45500000000001,45.19500000000001,16.53828365390818,19.17141591106061,3.6395272002833248,7.989247297576428,23104,1,False,False,False,True,False,False,False,2014-02-27
GUE,guerillacoin,Guerillacoin,0.000212307,1.0186e-06,208.43019831140782,208.43019831140782,109.67120386393576,16.36047497640282,19.484345148920927,1.5535608294673091,1.4882452640524195,1274068,2,False,False,False,True,False,False,False,2014-06-23
EVO,evotion,Evotion,7.00253e-06,6.00181e-07,11.667363678623616,11.667363678623616,11.667363678623616,2.586753554661527,2.586753554661527,2.3356445420635383,2.3356445420635383,1422,1,False,False,False,False,False,False,False,2015-12-09
DTC,datacoin,Datacoin,0.00114352,2.75377e-06,415.25617607861227,415.25617607861227,245.1937715224262,10.915520658791285,12.015139730225107,5.444419402094996,5.444419402094996,424638,2,False,False,False,False,False,True,False,2013-12-07
CME,cashme,Cashme,3.00114e-08,1e-08,3.00114,3.00114,1.5001199640107967,1.3640771650771812,1.3640771650771812,1.2150012106218158,1.2150012106218158,620,1,False,False,False,False,False,False,False,2015-11-23
GUN,guncoin,Guncoin,2.87542e-06,5.99469e-08,47.96611667992841,47.96611667992841,20.538714285714285,10.011071549334908,10.183523217247199,1.477656336759992,1.4789519423762778,34388,3,False,False,False,False,False,False,False,2014-05-11
YBC,ybcoin,YbCoin,0.00681789,0.000737414,9.245674749869137,9.245674749869137,4.843696273035991,2.3250677830665567,2.3997368873798965,2.0579650539789998,2.059628348295688,19227059,6,False,False,False,False,True,False,True,2014-01-16
BET,betacoin,BetaCoin,0.000200238,3.2e-07,625.74375,625.74375,625.74375,19.79856532781022,22.35345943332767,7.0216894252538475,7.0216894252538475,165994,1,False,False,False,True,False,False,False,2013-12-14
LSD,lightspeed,Lightspeed,7.18e-05,4.50587e-06,15.934769533963474,2.9916666666666663,2.9916666666666663,4.22631632580831,1.3476397534957922,1.79329643616724,1.017165065467923,79027,1,False,False,False,True,False,False,False,2014-09-13
HUC,huntercoin,HunterCoin,0.00155347,4.01728e-06,386.696969093516,386.696969093516,279.2243040377315,14.104881722899185,17.48546534899542,1.9591126307557976,2.285621412120574,469186,2,False,False,True,True,False,False,False,2014-02-14
HUN,hundredcoin,Hundredcoin,2.64739e-07,1.23417e-08,21.450772584003825,21.450772584003825,21.450772584003825,5.401526010985392,7.116743905164662,1.5001161526378919,1.6606761284092768,1001,1,False,False,False,False,False,False,False,2015-06-19
KDC,klondikecoin,KlondikeCoin,0.000131729,4.8837e-07,269.73196551794746,269.73196551794746,121.97129629629629,13.823047354647773,13.823047354647773,2.7147919888912373,2.7147919888912373,410991,2,False,False,False,True,False,True,False,2014-02-02
TTC,tittiecoin,TittieCoin,1.79935e-07,3.5111e-09,51.24747230212754,8.99675,8.99675,3.3882340003637657,3.210950577922535,2.3075421991034792,2.172715834611589,35191,1,False,False,False,True,False,False,False,2014-11-08
NMB,nimbus,Nimbus,1.52853e-05,1.20504e-07,126.84475204142602,126.84475204142602,101.90200000000002,12.744665730426595,13.103050716119085,1.5820439107049578,1.5804454753445258,54538,1,False,False,False,True,False,False,False,2014-09-05
GRT,grantcoin,Grantcoin,1.59e-06,4.99765e-07,3.181495302792313,3.1214417527189915,2.483626031524868,2.03174048345712,1.8673323257167236,2.0841569992882505,1.9795260970002382,10227,1,False,False,False,False,False,False,True,2015-07-27
GRS,groestlcoin,GroestlCoin,1.1489e-05,1.65181e-07,69.55400439517862,69.55400439517862,5.343720930232558,5.306865133222259,5.351701053160602,1.8160333354925768,1.8526517712595438,307660,1,False,False,True,False,False,False,False,2014-04-11
BLU,bluecoin,BlueCoin,1.47874e-06,5.94702e-08,24.865226617700966,24.865226617700966,24.865226617700966,3.8668914932611638,3.294087665760837,2.59988558684041,2.703483612688437,556373,3,False,False,False,True,False,False,False,2014-04-28
1337,1337,1337,5e-07,8.00608e-08,6.245253607258483,6.245253607258483,4.99850044986504,2.351095596785591,2.359761540101303,2.234671063333647,2.2280401441316173,957,2,False,False,False,False,False,False,False,2015-11-09
SOLE,solecoin,Solecoin,2.99927e-05,1.59791e-06,18.769955754704583,18.769955754704583,14.92174129353234,4.7140736338472875,5.185008277474244,2.121359987272617,3.025965632802474,37763,1,False,False,False,True,False,False,False,2014-08-21
FLAX,flaxscript,Flaxscript,1.06482e-05,1.89463e-07,56.20200250180774,56.20200250180774,56.05289339727427,8.242634372264341,8.242634372264341,4.433912028905491,4.433912028905491,380,1,False,False,False,False,False,False,False,2015-07-25
GRF,graffiti,Graffiti,2.11394e-06,7.9988e-08,26.42821423213482,26.42821423213482,21.133060081975408,4.293619806766818,5.387877518390313,1.3324942527778392,1.4940177518011037,8136,2,False,False,False,False,False,False,False,2015-08-17
FTC,feathercoin,Feathercoin,0.00475216,8.82723e-06,538.3523483584319,538.3523483584319,538.3523483584319,13.535389049368897,13.535389049368897,13.853354560273349,13.853354560273349,20589547,11,False,False,False,True,False,True,True,2013-05-03
GRE,greencoin,Greencoin,2.90152e-07,9.9847e-09,29.059661281761095,29.059661281761095,7.2538,4.452489291588881,4.618097513108196,2.5438099682796587,2.6891838460444966,43190,0,False,False,False,False,False,False,False,2014-06-23
GRC,gridcoin,GridCoin,2.42633e-05,2.45989e-06,9.863571135294666,1.0,1.0,6.404791301457719,1.0,4.575736091015537,1.0000000000000002,42110,4,False,False,True,False,False,False,True,2015-02-28
BLK,blackcoin,BlackCoin,0.000560153,4.80995e-06,116.45713572906163,10.338855727453607,8.970341900872768,4.393860433612435,4.151701714527402,2.1057274935027523,1.9291651970454589,91707880,18,False,False,True,True,True,True,True,2014-02-28
CRACK,crackcoin,CrackCoin,1.22028e-05,3.40046e-07,35.88573310669732,35.88573310669732,20.68271186440678,6.566775020361437,6.566775020361437,1.5121527475494803,1.5121527475494803,58597,1,False,False,False,True,False,False,False,2014-09-19
GRN,granitecoin,GraniteCoin,1.61046e-05,1.79044e-08,899.4772234757937,899.4772234757937,70.02000000000001,28.555388544830464,36.87592843592188,2.7660812506044197,2.8412672142083943,15169,2,False,False,False,False,False,False,False,2014-06-12
SPRTS,sprouts,Sprouts,5.20657e-06,2.34285e-07,22.22323238790362,22.22323238790362,22.22114576175701,2.2917653111064884,2.0383168379654286,1.635223470210109,1.662280668450271,125590,3,False,False,False,True,False,False,True,2015-07-21
DSB,darkshibe,DarkShibe,0.000164962,9.421e-07,175.1003078229487,175.1003078229487,54.8046511627907,15.127083324240436,16.68029130625085,1.826110981747218,2.0642918652759574,124479,1,False,False,False,True,False,False,False,2014-10-25
BLC,blakecoin,Blakecoin,0.00019914,2.12e-06,93.93396226415094,93.93396226415094,93.93396226415094,10.58811735604283,10.94366730399014,4.214978662542143,4.426762001942106,131096,2,False,False,False,False,False,False,True,2014-02-12
COOL,coolcoin,CoolCoin,7.3e-07,5.97474e-08,12.218104888246184,2.3548387096774195,2.3548387096774195,2.281425744039224,1.4660664819944593,1.9328475170506092,1.4656689856010354,227298,1,False,False,False,True,False,False,False,2014-06-28
HYPER,hyper,Hyper,0.000388272,3.02217e-06,128.47457290622302,10.217684210526315,10.217684210526315,2.85651239531511,2.2405096581298576,2.5448246672747916,1.7617974451721774,515363,1,False,False,False,False,False,False,True,2014-05-31
URC,unrealcoin,Unrealcoin,1.59192e-06,9.9993e-09,159.2031442200954,159.2031442200954,79.596,13.757714952253977,16.84616687589875,2.055797261044954,2.3731152211115707,7079,1,False,False,False,False,False,False,False,2015-03-31
MI,xiaomicoin,Xiaomicoin,1.46022e-06,9.00283e-08,16.219566514085017,16.219566514085017,9.12363790862741,2.7002930496966164,2.7002930496966164,2.0649007858452357,2.0649007858452357,86498,2,False,False,False,False,False,False,False,2015-09-04
NOC,nocturna,Nocturna,0.00108583,3.99542e-06,271.7686751330274,271.7686751330274,270.69886642683883,4.108340852010326,4.108340852010326,2.1504260986453017,2.1504260986453017,18350,2,False,False,False,False,False,False,False,2015-07-27
EMC2,einsteinium,Einsteinium,7.20995e-06,1.24732e-07,57.80353076997081,57.80353076997081,36.89633643960678,6.580746156074734,7.493887601143643,1.894929852251003,2.5134780523977214,642098,4,False,False,True,True,False,False,True,2014-04-09
CBX,cryptogenic-bullion,Crypto Bullion,0.00557563,9.97514e-05,55.89525560543511,55.89525560543511,9.999874455225353,6.724755493416632,8.891146962136224,4.407565279225832,4.407565279225832,1119114,4,False,False,False,True,False,False,False,2013-08-04
SPR,spreadcoin,SpreadCoin,0.000680543,4.01208e-06,169.62348706905146,42.88235664776308,42.88235664776308,4.73582951553421,5.699080779963864,2.516040458006503,3.199757312340064,238543,1,False,False,False,False,False,False,True,2014-10-26
EKN,elektron,Elektron,8.5743e-05,7.10215e-07,120.72823018381757,120.72823018381757,120.72823018381757,5.932382864820235,9.799285673754753,1.8157457764066316,1.5206166967989694,301163,1,False,False,False,True,False,False,False,2015-04-11
DON,donationcoin,Donationcoin,1.00853e-06,1.02043e-08,98.83382495614593,98.83382495614593,25.21325,12.434426579651186,14.034532897405706,3.681256526123325,4.621657772429711,1227,1,False,False,False,False,False,False,False,2014-06-15
SHF,shift,Shift,0.000603743,2.78231e-06,216.99343351387876,216.99343351387876,165.97517559896085,11.07299644564588,11.642025309955006,3.927999272207997,4.141506638855242,24797,3,False,False,False,True,False,False,True,2015-09-05
FJC,fujicoin,FujiCoin,2.5246e-07,1.00014e-08,25.242466054752338,9.615289399415756,8.413145915395331,4.838615908908446,4.043404698588091,2.419051991704311,1.9057566676179971,532,4,False,False,False,False,False,False,False,2015-06-14
CRYPT,cryptcoin,CryptCoin,0.00200866,4.37996e-06,458.6023616654033,458.6023616654033,458.6023616654033,26.989199967551034,33.022658721776814,1.6443957942850327,1.4743867243571989,12869732,3,False,False,False,True,False,False,True,2014-05-26
REP,augur,Augur,0.0053016,0.00398756,1.3295348533940554,1.0,1.0,1.0935565968756327,1.0,1.0549470624942918,1.0,70741,1,False,False,False,False,False,False,False,2015-10-27
GLC,globalcoin,GlobalCoin,4.37546e-05,3.10189e-07,141.05787116886802,141.05787116886802,85.79333333333334,14.880145874803732,16.563201458063165,3.285226042357737,3.285226042357737,791666,1,False,False,False,True,False,False,False,2013-08-04
GLD,goldcoin,GoldCoin,0.000136713,3.89132e-06,35.132808404346086,21.34559716709812,21.34559716709812,5.807137005758758,6.066423363873652,4.587429806596432,4.587429806596432,503299,3,False,False,False,True,False,False,False,2013-06-14
XSEED,bitseeds,BitSeeds,6.20158e-05,4.00679e-06,15.477676643896986,15.477676643896986,15.477676643896986,3.7036005706109294,3.8597324103402677,1.2442573330397872,1.160188045345731,40802,1,False,False,False,False,False,False,True,2015-04-21
CTM,continuumcoin,ContinuumCoin,1.08208e-08,2.453e-10,44.11251528740318,44.11251528740318,26.580201424711372,8.233704775912228,9.124971340937476,1.4677556635628222,1.6961030039049299,152596,1,False,False,False,True,False,False,False,2014-02-27
CTO,crypto,Crypto,9.96965e-06,6.99785e-08,142.46732925112715,47.46028572380667,47.46028572380667,6.241745323788238,7.699872082639443,4.411188474252555,5.013579966401635,141,1,False,False,False,False,False,False,False,2015-05-18
SMC,smartcoin,SmartCoin,0.000271242,6.4011e-07,423.74279420724565,423.74279420724565,191.0154929577465,43.9602154620721,47.2855600708644,1.8318046442863392,1.8280338732622965,391567,1,False,False,False,True,False,False,False,2014-02-06
RED,redcoin,RedCoin,2.1966e-05,3.4182e-07,64.26189222397753,64.26189222397753,22.148347343680523,5.463868161358274,6.469660361354813,2.1206737059169107,2.3701935514368127,811041,4,False,False,False,True,False,True,False,2014-01-24
CLAM,clams,Clams,0.00825929,0.000149651,55.19034286439784,2.1622819533420077,2.1622819533420077,2.041512821928432,1.387067666896396,1.4918159684859476,1.3835683500754217,2150013,7,False,False,True,True,False,False,True,2014-08-25
FCT,factom,Factom,0.000875038,0.000173182,5.052707556212539,5.052707556212539,2.9128997573243764,2.3732033099803393,2.3732033099803393,1.7199970325767777,1.7199970325767777,416708,1,False,False,True,False,False,False,False,2015-10-05
BST,bitstone,BitStone,0.00148921,0.000135324,11.004773728237414,11.004773728237414,10.995267311966096,2.9423014285399773,3.0152222957305383,1.648503444949024,1.6000224835572632,45710,2,False,False,False,False,False,False,True,2015-11-30
XFC,forevercoin,Forevercoin,0.0599488,0.0210607,2.8464770876561554,2.8464770876561554,1.7868335007436595,1.5175819995730147,1.5688930190773789,1.533446635629411,1.47487457308576,644063,2,False,False,False,False,False,False,False,2015-06-24
DROP,faucetcoin,Faucetcoin,0.00119609,2.01617e-05,59.32485851887489,59.32485851887489,18.94973153926466,6.47681531445794,6.889677516957442,5.190838002686081,5.284507008026497,46741,1,False,False,False,False,False,False,False,2015-11-02
BITEUR,biteur,bitEUR,0.00505715,0.00239975,2.1073653505573495,2.1073653505573495,2.1073653505573495,1.1474049057114961,1.1776843763754183,1.0854488183507975,1.129924353906743,1919,1,False,False,False,False,False,False,False,2015-06-08
FCN,fantomcoin,Fantomcoin,0.000827176,4e-06,206.794,206.794,206.794,20.889360689527827,23.933011594253674,2.1227441239985962,2.0018122809644643,22335,1,False,False,False,False,False,False,False,2014-06-08
BSC,bowscoin,BowsCoin,1.80046e-06,8e-08,22.50575,22.50575,8.571047733299057,3.1212259958586506,3.5902284936124254,3.1954826015882256,4.336923734952112,5637,2,False,False,False,False,False,False,False,2015-07-13
LTS,litestarcoin,LiteStarCoin,6.00314e-08,1.0009e-08,5.997742032171046,5.997142857142857,1.2002655198130163,1.7724773432258012,1.7452788444575618,1.9547391905210465,1.9767001295504767,2317,1,False,False,False,False,False,False,False,2015-10-23
FC2,fuelcoin,FuelCoin,0.000198009,9.996e-09,19808.823529411762,13.599145627867365,13.599145627867365,3.7689628688386208,2.696471589245165,1.8306940738502073,1.7884708125434916,1518717,3,False,False,False,True,False,False,True,2014-06-12
DFT,draftcoin,DraftCoin,0.000271093,0.000219963,1.2324481844673876,1.2324481844673876,1.1780966576999794,1.1349471925225638,1.1349471925225638,1.1447823198373108,1.1447823198373108,146,1,False,False,False,False,False,False,False,2015-11-23
AUM,alexium,Alexium,2.78743e-05,1.0186e-08,2736.5305321028864,2736.5305321028864,348.32338217689147,14.390466474700402,14.390466474700402,4.157046954241967,4.157046954241967,8626,1,False,False,False,False,False,False,False,2015-08-20
LTC,litecoin,Litecoin,0.0482909,0.0059413,8.128002289061316,8.128002289061316,5.952491889280044,2.8223942675631424,3.1743582648931006,2.3983296270855017,2.3983296270855017,2699097033,57,True,True,True,True,True,True,True,2013-04-28
LTB,litebar,LiteBar,0.00249293,2.55999e-05,97.38045851741609,97.38045851741609,15.778037974683546,11.452665507460326,12.92174115827699,3.5195128363065598,3.6079816525748463,54499,2,False,False,False,True,False,False,False,2014-03-12
UNITY,supernet-unity,SuperNET,0.0271639,0.00174145,15.598438083206524,15.598438083206524,15.598438083206524,2.403616758872257,2.4149555189682927,2.2560230410907205,2.268049946010052,1596832,5,False,False,True,False,False,True,False,2014-10-01
AUR,auroracoin,Auroracoin,0.141499,5.5867e-05,2532.7832172839067,2532.7832172839067,1301.726755043652,61.59470553024405,71.4575348163303,2.226462423490672,2.1824994140296354,22020576,6,False,False,False,True,False,True,True,2014-02-27
XTC,tilecoin,TileCoin,8.89978e-05,4.16406e-06,21.372842850487263,21.372842850487263,21.372842850487263,4.223725847788583,3.612295494817851,3.715949837672458,3.5562401795685195,1498756,3,False,False,False,False,False,True,True,2014-10-25
VEC,vector,Vector,2.43548e-06,1.72806e-08,140.9372359756027,140.9372359756027,34.76341981795266,3.2041732329861845,3.9299215558612923,1.5658346120211666,1.7373766311517604,3891,1,False,False,False,False,False,False,False,2015-09-04
LTD,limitedcoin,LimitedCoin,1.8,0.0998348,18.029785205158923,18.029785205158923,18.015096650993534,2.651158791504941,2.5667899273413646,3.1500640173374426,1.70717620126307,878,1,False,False,False,False,False,False,False,2015-09-15
BTQ,bitquark,BitQuark,1.41231e-05,4.6e-07,30.702391304347827,30.702391304347827,30.702391304347827,3.626737634378291,4.077555199594616,4.50431973827662,5.373930741476137,5377,1,False,False,False,False,False,False,False,2014-07-29
CAT,catcoin,Catcoin,0.00104993,2.61e-06,402.27203065134097,402.27203065134097,402.27203065134097,12.564927583282802,13.219274941769813,1.660805219789866,1.7170679026862135,1511629,1,False,False,False,True,False,False,False,2013-12-28
ALN,aliencoin,Aliencoin,4.9412e-06,7.97626e-08,61.94883316240945,26.97824247222298,26.97824247222298,6.643614656331153,5.51472116886236,2.59569637107275,2.4369918738978273,165003,2,False,False,False,True,False,False,False,2014-03-15
QUIT,quitdough,QuitDough,3.00039e-06,9e-08,33.337666666666664,33.337666666666664,27.276272727272723,4.29840123541483,4.3808195000531684,3.259930554837473,3.285045939598391,3974,1,False,False,False,False,False,False,False,2015-03-22
BTS,bitshares,BitShares,9.2345e-05,7.97311e-06,11.582055182983803,11.582055182983803,11.582055182983803,2.25474579208352,2.3751268500576495,1.63936712765864,1.9771317040915712,85890316,26,False,False,True,False,True,True,True,2014-07-21
ALF,alphacoin,AlphaCoin,2.30049e-05,2.2e-07,104.56772727272727,104.56772727272727,104.56772727272727,10.277633667544647,12.352327658601896,41.48749958021114,41.48749958021114,6895,1,False,False,False,True,False,False,False,2013-07-07
NTR,neutrino,Neutrino,9.69243e-05,1.3e-07,745.5715384615385,745.5715384615385,484.6215,11.512321040335095,11.619276891037545,2.4277660043030673,2.4146987639526443,278788,0,False,False,False,False,False,False,False,2014-06-12
SBC,stablecoin,StableCoin,0.000367879,4.8e-07,766.4145833333334,766.4145833333334,766.4145833333334,25.480637089247463,29.731966987696016,5.502810416967029,5.502810416967029,420427,2,False,False,False,True,False,False,False,2013-07-07
SC,siacoin,Siacoin,2.50063e-07,2.9976e-08,8.342107018948491,8.342107018948491,6.249684470447689,2.3163713411670983,2.412014046413748,1.5141682035262731,1.5314632842027258,440984,1,False,False,True,False,False,False,False,2015-08-26
ORB,orbitcoin,Orbitcoin,0.000400484,3.04794e-05,13.13949749666988,13.13949749666988,7.117615068264299,6.0829228393434285,6.132607660052486,4.625068862150078,4.625068862150078,154917,6,False,False,False,True,False,False,False,2013-12-21
MMC,memorycoin,Memorycoin,0.00135488,2.4e-06,564.5333333333333,564.5333333333333,158.20478299504092,21.942203680693954,21.942203680693954,4.865780442337177,4.865780442337177,1599067,3,False,False,True,False,False,True,False,2013-12-24
GLYPH,glyph,Glyph,0.000333039,1.79829e-06,185.19760439083797,185.19760439083797,116.44720279720278,25.963258273089473,30.35176025312634,2.2187336215007023,2.967471519697103,656593,2,False,False,False,True,False,False,False,2014-06-17
I0C,i0coin,I0Coin,8.99778e-05,5.00373e-06,17.982145319591584,7.448308402937013,1.0788705035971224,2.5372541565946967,1.712073790985853,2.410359709642765,1.3635119990211404,99834,1,False,False,False,False,False,False,False,2013-11-27
BAT,batcoin,BatCoin,4.09601e-08,2.459e-10,166.57218381455877,166.57218381455877,63.11263482280432,17.531158586460773,23.554062694547824,2.7649862533213754,3.1053001143682284,115394,1,False,False,False,True,False,False,False,2014-03-03
SSV,ssvcoin,SSVCoin,2.45261e-05,9.96969e-08,246.00664614446384,246.00664614446384,61.31525,18.246921768204427,21.182729926708692,1.9845111629701568,1.760493976355101,164374,1,False,False,False,True,False,False,False,2014-09-07
FUTC,futcoin,FutCoin,0.000395959,8.06488e-06,49.09670075686185,6.813381766121941,4.6022478962294855,5.782771556135603,3.5208507185002014,3.445435094360835,2.809678523967554,83629,1,False,False,False,False,False,False,False,2015-07-21
TOR,torcoin,TorCoin,0.000320122,2.39243e-06,133.80621376592,133.80621376592,41.791383812010444,11.554379935253891,12.058810748982332,1.332160306012766,1.426490234516721,1012642,1,False,False,False,True,False,False,False,2014-07-12
SOIL,soilcoin,SOILcoin,1.29867e-05,3.53021e-06,3.6787329932213666,3.6787329932213666,1.6047921210511031,1.8277747693135966,1.9202228442335942,1.6531999039217824,1.699808841300199,5665,1,False,False,False,False,False,False,True,2015-11-12
TOP,topcoin,TopCoin,3.29986e-06,8.93e-11,36952.5195968645,41.24825,41.24825,5.918504430917154,2.960135528024657,64.55566226239817,1.8196982454431336,281536,1,False,False,False,False,False,False,False,2014-02-17
CAP,bottlecaps,Bottlecaps,0.000839963,5.40075e-06,155.5271027172152,155.5271027172152,155.5271027172152,18.421874507386153,22.01225935314592,18.031721905053153,18.031721905053153,207649,1,False,False,False,True,False,False,False,2013-07-04
