symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
MMNXT,MMNXT,8.61884e-05,1.39702e-05,6.16944639304,6.16944639304,5.23814270086,1.79247347542,2.27895339029,1.65685141226,1.76957884775,35146.7412593,45992.725401,15499712.8953,2,False,False,True,False,False,False,False,2014-10-22,2014-10-22,2015-01-20,2014-10-22,Nxtblg,1,1068,14,235,558,270,288,0.03195043,0.00126478,0.001266651,0.0001018232,1.956779e-05,0.00010183,1.956789e-05,8265689.0,3.0,6.637671e-05,7.47687e-05,0.0001813399,0.0002238636
URO,Uro,0.0217689,2.3615e-05,921.825111158,921.825111158,876.9260517,20.800065472,22.2695989981,8.54822605264,8.56730920032,11453.8008455,17868.6714245,6563027.88448,3,False,False,True,False,False,False,True,2014-06-12,2014-06-12,2014-05-08,2014-06-12,true-asset,1,192,6,35,145,140,5,0.007187257,0.00155037,0.001553033,0.0001253409,2.295648e-05,0.0001253502,2.295655e-05,179392.6,4.0,2.693546e-05,2.373352e-05,8.974655e-05,8.589475e-05
MRS,Marscoin,3.73601e-05,4.50261e-07,82.9743193392,82.9743193392,26.3099295775,6.98659973484,10.2857921402,5.81505053061,7.32486185347,50425.9575014,82885.8319291,34340077.0585,1,False,False,True,False,False,False,False,2014-02-24,2014-02-24,2014-01-15,2014-02-24,Btcdealer5011,1,8,1,40,27,25,2,0.08307692,0.00216434,0.002167963,0.0002298123,3.237942e-05,0.000229844,3.237959e-05,298.619,4.0,3.751853e-05,3.233932e-05,0.0001192007,0.0001106849
020,020LondonCoin,6.03852e-10,7.65595e-11,7.88735558618,7.88735558618,3.77341465244,2.83999379836,3.03802665689,2.72533767023,2.57666157001,63361130.5621,193089387.765,7159807753.52,2,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-06-27,2015-09-15,020LondonCoin,1,64,1,85,28,26,2,0.02910053,0.001059022,0.00105997,8.09958e-05,1.730015e-05,8.100057e-05,1.730022e-05,58509.2,4.0,1.166692e-05,1.028838e-05,3.187082e-05,3.035673e-05
QBK,Qibuck,0.000741537,7e-05,10.5933857143,10.5933857143,2.97567014446,3.36400244396,3.75381905391,2.71695579155,2.75848906209,3771.43961387,18472.0624191,1912119.88423,1,False,False,True,False,False,False,False,2014-08-17,2014-08-17,2014-07-27,2014-08-17,qiwoman2,1,659,4,71,285,164,121,0.03460893,0.001381502,0.001383426,0.000110814,2.089534e-05,0.0001108223,2.089546e-05,482292.9,4.0,2.823905e-05,2.605119e-05,8.8271e-05,8.687305e-05
DIGS,Diggits,0.051624,2.10177e-07,245621.547553,245621.547553,161316.430065,16.1322393801,31.6856984716,20656.1273261,23049.3453201,5355892.72566,189.223838424,931925334.265,1,False,False,False,False,False,False,True,2015-07-16,2015-07-16,2015-07-03,2015-07-16,DIGGITSquad,1,1,1,13,30,30,0,0.006896552,0.001083092,0.001084093,8.361632e-05,1.322769e-05,8.362174e-05,1.322769e-05,0.0,4.0,3.684798e-06,3.249712e-06,1.184005e-05,1.12875e-05
MRC,microCoin,3.02293e-08,2.49592e-10,121.114859451,121.114859451,8.75285567443,5.14820244816,5.20717960034,2.43247534131,2.45783540436,72920374.256,477587948.756,49148332248.5,2,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-03,2014-03-03,MCR,1,107,6,59,394,393,1,0.02238147,0.00204138,0.002046427,0.0002198313,3.139937e-05,0.0002198672,3.139958e-05,78594.99,3.0,9.178356e-05,8.600211e-05,0.0002699551,0.0002684931
UTIL,UtilityCoin,0.000176489,5.3e-07,332.998113208,332.998113208,226.267948718,12.3485107122,12.6670511384,3.33364160749,3.49488446921,52488.2468131,612042.094455,24302058.2745,0,False,False,False,False,False,False,False,2014-09-30,2014-09-30,2014-09-26,2014-09-30,utilitycoin,1,9,1,4,62,62,0,0.01480698,0.001281638,0.001282859,0.0001034704,1.513752e-05,0.0001034783,1.513752e-05,0.0,4.0,7.497824e-06,6.732253e-06,2.753273e-05,2.664223e-05
VIA,Viacoin,0.000599348,8.12318e-06,73.7824349577,73.7824349577,58.6888360115,6.14252024779,7.15178369661,3.56580863699,4.58793476487,137570.351924,879202.274987,73875278.9833,4,False,False,True,False,False,True,True,2014-07-18,2014-07-18,2014-07-18,2014-07-18,btcdrak,1,196,5,410,253,237,16,0.006775833,0.001445396,0.00144704,0.0001137523,2.171529e-05,0.0001137598,2.171537e-05,782093.0,3.0,5.41299e-05,4.710501e-05,0.0001778318,0.0001670439
DBL,Doubloons,0.000613554,7.36188e-07,833.420267649,833.420267649,554.179236592,35.1882226775,44.642502479,127.926353954,127.926353954,8991.54571398,0.0,8236255.87401,0,False,False,False,False,False,False,False,2013-07-04,2013-07-04,2013-05-15,2013-07-04,shakezula,1,588,25,74,342,175,167,0.1252973,0.01155482,0.01171038,0.0008652601,0.0001066264,0.0008659755,0.0001066302,491880.2,3.0,0.0002580962,0.0002726664,0.0006352142,0.0007201289
MMBTCD,MMBTCD,0.000489497,0.000180953,2.70510574569,2.70510574569,2.24729588276,1.55816950573,8.94441678002,1.61489419315,2.25312380641,670.344218293,740.678485749,122672.991948,1,False,False,False,False,False,False,False,2015-07-07,2015-07-07,2015-09-03,2015-07-07,sasha35625,1,39,3,239,26,18,8,0.06769231,0.001086636,0.001087696,8.386982e-05,1.766919e-05,8.38746e-05,1.766927e-05,18963.88,3.0,1.260925e-05,1.04814e-05,2.725758e-05,2.486275e-05
SFR,SaffronCoin,3.51812e-05,6.7e-07,52.5092537313,52.5092537313,42.903902439,5.20809496777,7.29512226337,2.60264511091,3.05359775832,219081.950505,775980.708625,124876711.788,0,False,False,False,False,False,False,False,2014-06-15,2014-06-15,2014-04-27,2014-06-15,saffroncoin,1,362,1,49,130,129,1,0.005485987,0.001547907,0.001549506,0.0001248087,2.286659e-05,0.0001248181,2.286674e-05,180226.6,3.0,3.477204e-05,3.071633e-05,0.0001099855,0.0001058328
8BIT,8Bit,0.00317042,2.772e-05,114.373015873,114.373015873,114.373015873,12.5354567486,12.6655557613,9.45255205109,9.72795949369,6016.79115833,23909.5231535,1582416.07464,3,False,False,False,False,False,False,True,2015-04-18,2015-04-18,2015-04-17,2015-04-18,8bitproject,1,1,1,1,44,44,0,0.02959831,0.001110864,0.001111785,8.891765e-05,1.365076e-05,8.892266e-05,1.365076e-05,0.0,4.0,1.232943e-05,1.195809e-05,3.881535e-05,3.998672e-05
APC,Applecoin,0.000202467,1.25043e-05,16.1917900242,16.1917900242,5.64863922329,4.48166250804,4.59475094545,3.85446239929,3.98438517422,420202.970747,939694.915244,292461267.64,1,False,False,False,False,True,False,False,2014-02-09,2014-02-09,2013-11-18,2014-02-09,KunningLinguist,1,82,9,99,186,173,13,0.03278085,0.002591589,0.002600012,0.0002728504,3.563341e-05,0.0002729374,3.563364e-05,156422.4,3.0,6.788943e-05,6.633223e-05,0.0002075516,0.0002155615
NIRO,Nexus,1.80205e-05,2.02e-06,8.92103960396,8.92103960396,4.12368421053,3.10247918305,3.10247918305,2.4709980629,2.4709980629,288694.281315,1361376.0402,99888221.335,1,False,False,False,False,False,False,True,2015-01-25,2015-01-25,2014-06-19,2015-01-25,KryptoKash,1,84,2,220,131,128,3,0.01879037,0.001154787,0.001155861,9.349221e-05,1.8646e-05,9.349718e-05,1.864605e-05,2889.592,3.0,1.862989e-05,1.669657e-05,4.529102e-05,4.211874e-05
PYC,Paycoin,7.1937e-05,8.8e-07,81.7465909091,81.7465909091,81.7465909091,13.2818786412,15.8726675788,5.95154301809,7.39482326444,15864.5459114,67009.4703134,6266495.63502,0,False,False,False,False,False,False,False,2014-12-06,2014-12-06,2013-08-06,2014-12-06,deppJ,1,24,2,556,208,203,5,0.04717026,0.0012198,0.001220867,9.737295e-05,1.908703e-05,9.737803e-05,1.908711e-05,125084.9,3.0,0.0001015346,8.660124e-05,0.000230072,0.0002109868
GREXIT,Grexit,2.6795e-06,4.00084e-08,66.9734355785,22.3397780612,11.1650950669,4.20258332526,6.23097902135,3.9248106194,7.57165579818,24868.5301687,54239.5623104,3854622.17615,1,False,False,False,False,False,False,False,2015-07-23,2015-07-23,2015-07-17,2015-07-23,grexitcoin,1,2,1,6,43,43,0,0.05980066,0.001076262,0.001077179,8.326196e-05,1.31947e-05,8.326771e-05,1.31947e-05,0.0,4.0,6.177507e-06,5.699412e-06,2.007063e-05,1.986979e-05
XLM,Stellar,2.33209e-05,3.09076e-06,7.54536101153,7.54536101153,5.86526998818,2.40634374993,3.21466474542,2.2612441829,2.03606599576,14377820.0268,29923191.7223,7462088593.9,7,False,True,True,False,True,False,True,2014-08-05,2014-08-05,2014-07-31,2014-08-05,HostFat,1,307,15,1521,343,218,125,0.07898859,0.001405023,0.001407129,0.0001117095,2.121816e-05,0.0001117191,2.121827e-05,766273.9,2.0,0.000520743,0.0005973603,0.0002858488,0.0002825777
ARG,Argentum,0.000964554,3.81e-06,253.163779528,253.163779528,205.224255319,11.7333527432,12.931161423,23.1846252136,23.1846252136,15921.38314,0.0,14583986.9563,0,False,False,False,False,False,False,False,2013-07-04,2013-07-04,2013-06-11,2013-07-04,AlphaC,1,96,5,23,518,511,7,0.03231165,0.01152935,0.0116798,0.0008652149,0.000106623,0.0008659639,0.0001066269,88470.7,3.0,0.0005862605,0.0005764914,0.001593212,0.001663754
FRDC,FreedomCoin,3.29076e-05,2.5049e-06,13.1372909098,13.1372909098,5.51143148562,2.17286634113,2.27364298169,2.24952570085,2.30108286981,3578.05354974,7113.39735444,372117.569173,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2015-09-06,2015-09-21,placebo,1,6889,159,623,1346,966,380,0.02083851,0.001060965,0.001062251,8.085651e-05,1.726625e-05,8.086268e-05,1.726631e-05,21911310.0,3.0,0.0002857592,0.000307483,0.0007969391,0.0009030684
XLB,Libertycoin,0.000146847,4.1e-07,358.163414634,358.163414634,176.924096386,29.4890802426,36.8044188484,3.35073905368,3.38917739532,305006.871834,5357598.35027,183919143.716,0,False,False,False,False,False,False,False,2014-05-12,2014-05-13,2014-05-08,2014-05-13,Libertycoin,1,67,6,62,243,242,1,0.00499949,0.001610487,0.001612447,0.0001400741,2.464212e-05,0.0001400879,2.464224e-05,258393.4,3.0,6.548375e-05,5.863717e-05,0.0001786441,0.0001728007
CAIX,CAIx,0.00117007,1.01e-06,1158.48514851,1158.48514851,774.880794702,12.2771412906,20.724441307,2.49143461482,3.07663268836,22269.0291436,149935.951965,14051757.3896,0,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-03-13,2014-04-15,Caishen_Project,1,20,1,33,230,230,0,0.002316309,0.001703447,0.001705431,0.0001681164,2.033719e-05,0.0001681365,2.033719e-05,0.0,4.0,6.956127e-05,6.158716e-05,0.0002364192,0.0002263351
IFC,Infinitecoin,1.92527e-07,2.53904e-09,75.8266904027,17.7873759678,15.8959518482,5.11585358174,17.8776809143,3.14873433762,4.12394405425,504697434.121,356496945.148,4.5927466505e+11,4,False,False,True,False,False,True,False,2013-07-10,2013-07-10,2013-06-05,2013-07-10,fisheater,1,387,12,63,290,212,78,0.1216481,0.01167796,0.01182302,0.0008774433,0.0001044758,0.0008780388,0.0001044793,148310.9,3.0,0.0004264863,0.0004141897,0.001074004,0.001106291
NEU,NeuCoin,6.32117e-05,9.10048e-06,6.94597427828,6.94597427828,6.94597427828,2.45848186681,2.45848186681,2.19080782739,2.19080782739,471392.468599,667833.865301,48553424.2657,1,False,False,False,False,False,False,True,2015-09-25,2015-09-25,2015-02-03,2015-09-25,Sandrine89,1,33,2,234,194,193,1,0.01905225,0.001057172,0.001058345,8.087365e-05,1.289507e-05,8.087987e-05,1.289507e-05,255.35,3.0,0.0002699116,0.0002340131,0.0006265657,0.0006005516
SLING,Sling,0.000912011,1.214e-05,75.1244645799,75.1244645799,24.2556117021,8.2353511661,8.2353511661,2.48533538502,2.48533538502,18898.0542354,150597.071668,4913494.1012,2,False,False,False,False,False,False,True,2015-04-21,2015-04-21,2015-04-20,2015-04-21,DG.Slayer,1,3,1,1,85,85,0,0.01820728,0.001110973,0.001111887,8.859596e-05,1.363401e-05,8.86006e-05,1.363401e-05,0.0,3.0,1.46276e-05,1.278583e-05,4.553991e-05,4.309498e-05
PLNC,PLNcoin,2.70543e-05,1.80055e-07,150.255755186,150.255755186,18.658137931,8.49353158085,9.98795279537,7.2482125134,8.47289663236,50061.2329227,88629.0192045,31588637.9742,1,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-03-10,2014-04-15,WalutowyKrol,1,17,1,84,163,158,5,0.006589411,0.001703597,0.001705498,0.0001674408,2.708363e-05,0.0001674609,2.708374e-05,174820.5,4.0,3.751341e-05,3.304606e-05,0.0001235931,0.0001182086
PKB,ParkByte,0.000100039,3.6311e-06,27.5506045,27.5506045,14.7697409216,7.95033817465,9.76626946204,8.67876370449,9.21729976487,39822.8844645,45510.1107683,9039794.77343,2,False,False,False,False,False,False,True,2015-05-18,2015-05-18,2015-04-29,2015-05-18,ParkByte,1,43,2,19,53,53,0,0.0275762,0.001092713,0.001093995,8.639792e-05,1.348545e-05,8.640514e-05,1.348545e-05,0.0,4.0,5.569933e-06,5.242585e-06,1.757484e-05,1.790976e-05
PSEUD,PseudoCash,0.000116254,5.5e-07,211.370909091,211.370909091,93.0032,9.08207712471,9.46109562838,3.94105098947,3.33263782535,16477.0674262,350546.757532,8798754.00559,0,False,False,False,False,False,False,False,2014-07-21,2014-07-21,2014-07-03,2014-07-21,pseudocoin,1,74,3,18,111,111,0,0.007534808,0.001442918,0.001444429,0.0001133227,1.647609e-05,0.0001133289,1.647609e-05,0.0,4.0,2.12467e-05,1.840738e-05,6.139185e-05,5.82589e-05
CAID,Coinaid,6.99966e-08,9.99961e-09,6.99993299739,6.99993299739,3.50026753344,2.1640580116,2.21747900948,1.80301684136,1.90399831218,445203.769484,5582543.20594,49862822.1822,1,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-09-05,2015-09-15,crunck,1,600,15,474,314,219,95,0.03372294,0.001059477,0.001060733,8.099813e-05,1.730028e-05,8.100429e-05,1.730033e-05,1678792.0,4.0,7.078518e-05,6.524732e-05,0.0002118215,0.0002098308
NLG,Gulden,1.42702e-05,6.50168e-07,21.948481008,5.88255662963,4.58850350001,3.60512468817,3.95090277221,3.59783757194,2.77852278609,1257570.82692,1868860.11218,802330187.574,4,False,False,False,False,False,False,True,2014-04-08,2014-04-08,2014-04-02,2014-04-08,guldencoin,1,30,1,6,133,133,0,0.007177033,0.001709417,0.001711447,0.0001709639,2.06441e-05,0.0001709847,2.06441e-05,0.0,3.0,4.469649e-05,3.935556e-05,0.0001453842,0.0001385522
TENNET,TenneT,2.46499e-06,3.00389e-08,82.0599289588,82.0599289588,9.12861211203,4.37040681962,4.48233253271,3.65286963587,3.65349627861,161555.871594,4145.30527875,23587157.2527,2,False,False,False,False,False,False,False,2015-08-10,2015-08-10,2015-06-19,2015-08-10,TenneT,1,18,1,52,46,46,0,0.05410628,0.001072697,0.001073565,8.247136e-05,1.310908e-05,8.247576e-05,1.310908e-05,0.0,4.0,1.458676e-05,1.329398e-05,4.650925e-05,4.567476e-05
GCC,GuccioneCoin,1.38958e-06,4.33536e-08,32.0522401831,32.0522401831,23.1584315503,5.81298447081,6.19129254665,5.44764944009,5.85325951483,99892.6025464,129849.282121,13785179.1514,2,False,False,False,False,False,False,False,2015-08-20,2015-08-20,2015-06-25,2015-08-20,GCCTeam1,1,80,1,56,33,33,0,0.02083333,0.001070279,0.001071399,8.20927e-05,1.306063e-05,8.20986e-05,1.306063e-05,0.0,4.0,1.299474e-05,1.173287e-05,3.847184e-05,3.716268e-05
DOGED,DogeCoinDark,1.29866e-07,7.35378e-09,17.6597613744,6.17741774368,6.17741774368,2.98520793595,3.30475916423,2.25014958327,1.96074317066,77646835.6112,79078342.8656,33931667162.1,8,False,False,False,False,False,False,True,2014-10-25,2014-10-25,2014-10-09,2014-10-25,Dogedarkdev,1,46,2,16,94,94,0,0.01121025,0.001256095,0.001257175,0.0001016527,1.484076e-05,0.0001016587,1.484076e-05,0.0,4.0,8.51596e-05,7.993667e-05,0.0002585243,0.0002575851
WOP,WorldPay,4.78156e-06,1.99829e-08,239.282586612,239.282586612,119.606876903,10.2599305934,13.0615621215,6.6724487896,7.00402000822,324568.470331,1273100.06549,25640909.1561,1,False,False,False,False,False,False,False,2015-10-12,2015-10-12,2015-10-07,2015-10-12,WorldPay,1,25,1,5,36,36,0,0.06825397,0.001055788,0.00105669,8.070233e-05,1.283055e-05,8.070726e-05,1.283055e-05,0.0,4.0,4.82702e-06,4.3014e-06,1.564967e-05,1.506901e-05
CSC,CasinoCoin,0.00011829,1.09e-06,108.52293578,3.03229941041,2.25114041415,7.94118385769,17.1617077619,7.68567172043,1.67924460662,136421.626813,138304.975651,122097355.998,3,False,False,False,False,False,False,False,2013-07-24,2013-07-25,2013-07-18,2013-07-25,transcoder,1,46,4,14,141,138,3,0.06099468,0.01088794,0.01103192,0.0008312875,0.0001005144,0.0008320331,0.0001005174,56249.24,3.0,0.000198409,0.00018292,0.0005951364,0.0005778769
GCN,GCoin,8.75629e-09,1.04686e-10,83.6433716065,50.8064590997,47.1282636426,21.8987957745,115.840277386,19.1361915141,16.5536437095,223640569.165,240478687.141,92810836203.5,2,False,False,False,False,False,False,False,2014-11-16,2014-11-16,2014-04-04,2014-11-16,Mr G,1,20,1,226,34,34,0,0.01782531,0.001232874,0.001234033,9.927154e-05,1.462544e-05,9.927827e-05,1.462544e-05,0.0,4.0,4.536425e-06,3.885295e-06,1.452401e-05,1.347893e-05
SHA,SHACoin,3.68779e-07,9.9937e-09,36.9011477231,36.9011477231,5.26827142857,5.35107424597,5.68277499125,3.40009690614,3.64074803505,341824.953352,1519352.96873,191421973.877,1,False,False,False,False,False,False,False,2014-06-25,2014-06-25,2014-03-17,2014-06-25,matt4054,1,168,4,468,86,26,60,0.03584131,0.001501665,0.001503236,0.0001215768,2.252583e-05,0.0001215869,2.252591e-05,128520.2,4.0,1.380318e-05,1.132927e-05,3.161444e-05,2.801461e-05
GCR,Global Currency Reserve,0.00022229,7.24152e-06,30.6965940852,30.6965940852,7.08554999155,4.93311070133,5.97943993322,5.52049799889,6.29850596348,1623411.40743,1609648.3782,215913717.188,3,False,False,False,False,False,False,True,2015-08-26,2015-08-26,2015-08-19,2015-08-26,gcrgcr,1,1,1,7,5,5,0,0.0,0.001074567,0.001075744,8.194256e-05,1.303475e-05,8.194897e-05,1.303475e-05,0.0,4.0,2.598848e-06,2.338537e-06,9.508591e-06,9.249476e-06
MOTO,Motocoin,5.89979e-05,6e-08,983.298333333,983.298333333,80.8190410959,8.39667703335,10.1430565807,14.2409790987,16.9914265515,31024.324475,80577.9719839,17435670.355,1,False,False,False,False,False,False,False,2014-06-03,2014-06-03,2014-05-01,2014-06-03,WilliamLie2,1,84,2,33,154,154,0,0.007639419,0.001548071,0.001549728,0.0001300199,1.777177e-05,0.0001300288,1.777177e-05,0.0,3.0,7.56045e-05,6.599472e-05,0.0002321266,0.0002190359
SHADE,ShadeCoin,0.000270054,1.54e-06,175.35974026,175.35974026,167.735403727,31.2035146382,31.2035146382,9.42948734139,9.42948734139,18705.4048423,72392.5840515,9090826.75336,0,False,False,False,False,False,False,False,2014-09-06,2014-09-06,2014-09-04,2014-09-06,iShade,1,18,1,2,55,55,0,0.01548822,0.001336522,0.001337782,0.0001067189,1.549427e-05,0.0001067276,1.549427e-05,0.0,4.0,1.154606e-05,1.011182e-05,3.605931e-05,3.425942e-05
RT2,RotoCoin,0.00750878,1.14966e-05,653.130490754,653.130490754,115.519692308,22.7813582898,24.8827392183,20.9134917939,21.701015665,528.715448481,284.99250274,342607.610616,0,False,False,False,False,False,False,False,2014-03-29,2014-03-29,2014-03-15,2014-03-29,Rotocoin,1,101,2,14,219,219,0,0.004189184,0.001739241,0.001741329,0.0001768315,2.114299e-05,0.0001768499,2.114299e-05,0.0,4.0,6.883596e-05,6.164443e-05,0.0002259028,0.0002207516
MONETA,Moneta,4.00007e-05,9.97012e-09,4012.05802939,4012.05802939,1999.57509773,16.9104840004,16.9104840004,396.923817482,396.923817482,2706718.83365,52701.1411756,200297193.69,1,False,False,False,False,False,False,False,2015-10-24,2015-10-24,2015-10-19,2015-10-24,moneta-dev,1,30,2,53,47,47,0,0.04070305,0.001052444,0.00105387,8.057181e-05,1.278887e-05,8.057975e-05,1.278887e-05,0.0,4.0,6.102745e-06,6.055179e-06,1.778661e-05,1.918774e-05
CAGE,CageCoin,9.12012e-10,1.78659e-11,51.0476382382,51.0476382382,10.994083525,4.23156285277,4.66828731225,4.45816717251,4.90603382157,242020344.512,349959158.279,1.52714837387e+11,2,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-01-01,2014-04-15,skyisthelimit,1,62,2,117,109,93,16,0.07764186,0.001703835,0.001706717,0.0001674466,2.708368e-05,0.0001674688,2.708381e-05,46423.64,3.0,3.298218e-05,2.918247e-05,8.165982e-05,7.680417e-05
LEAF,LeafCoin,2.47258e-07,6.30267e-10,392.306752535,392.306752535,181.389889446,25.7046643795,26.6566586795,14.6651187134,16.5858068218,89604834.5468,377194106.497,62992198686.4,0,False,False,False,False,False,False,False,2014-02-02,2014-02-02,2014-01-24,2014-02-02,mcg,1,118,7,37,279,277,2,0.02343931,0.002899185,0.002910298,0.0002983216,3.826441e-05,0.0002984179,3.82647e-05,164350.4,4.0,0.0001084626,0.0001079545,0.0003525038,0.0003792233
GSY,GenesysCoin,7.39967e-05,8.03012e-06,9.21489342625,9.21489342625,3.21010186021,2.65327645795,2.76735304192,2.4927790087,2.47669463632,6803.87315317,11523.0209106,768837.666308,1,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-08-05,2015-09-15,GSYTeam,1,208,2,61,135,135,0,0.01691542,0.001059293,0.001060508,8.105611e-05,1.293912e-05,8.106283e-05,1.293912e-05,0.0,3.0,1.727411e-05,1.605495e-05,5.261348e-05,5.304828e-05
XCE,Cerium,1.3011e-05,6.22169e-07,20.9123244649,20.9123244649,12.5098552007,2.49731997764,3.29294169538,2.10019724436,2.74100354893,48740.5992032,181056.844365,10235525.8327,3,False,False,False,False,False,False,False,2015-06-10,2015-06-10,2015-06-06,2015-06-10,Cerium,1,21,1,4,46,46,0,0.01835749,0.001085455,0.001086406,8.510342e-05,1.33876e-05,8.510837e-05,1.33876e-05,0.0,4.0,7.576378e-06,6.67953e-06,2.10353e-05,2.001806e-05
XCH,ClearingHouse,5.83892e-06,5e-08,116.7784,116.7784,18.8352258065,3.49440059036,3.54496637377,2.62577537606,2.65595751701,148934.271459,784880.549154,68211896.3282,2,False,False,True,False,False,True,False,2014-10-04,2014-10-04,2014-08-11,2014-10-04,btcdrak,1,406,9,488,506,483,23,0.008492974,0.00127751,0.001279154,0.0001029776,1.98273e-05,0.0001029865,1.982737e-05,1695322.0,3.0,0.0001493543,0.0001445125,0.0004545618,0.0004694311
DOGE,Dogecoin,2.84242e-06,2.30997e-07,12.3050082902,12.3050082902,9.01594209334,4.1379603812,4.69003722058,3.61473186117,3.82132142933,1647230300.93,1587844719.97,1.2387171863e+12,40,False,True,True,False,True,True,True,2013-12-15,2013-12-15,2013-12-08,2013-12-15,Dogecoin,1,24,2,7,290,287,3,0.01863739,0.004980039,0.004996071,0.0005485866,6.727732e-05,0.0005487757,6.727834e-05,225963.7,3.0,0.000393,0.0003528393,0.001159448,0.001116511
XCN,Cryptonite,7.59837e-05,3.50188e-07,216.979736599,216.979736599,178.603211316,26.1243457159,26.1243457159,23.5821819329,23.5821819329,601761.289125,342715.719064,313517631.634,3,False,False,True,False,True,True,False,2014-08-02,2014-08-02,2014-07-18,2014-08-02,Cryptonite XCN,1,3,1,15,25,25,0,0.03666667,0.001425706,0.001427541,0.0001122919,1.620588e-05,0.0001123008,1.620588e-05,0.0,4.0,9.18471e-06,7.712908e-06,2.429357e-05,2.231482e-05
BTX,BitcoinTX,6.29519e-06,1.8e-07,34.9732777778,34.9732777778,12.59038,7.63497945179,8.34112683619,1.82758087181,2.74666331922,920111.490663,43836149.2388,234628430.119,1,False,False,False,False,False,False,False,2015-04-26,2015-04-26,2015-04-27,2015-04-26,placebo,1,5526,153,475,1104,789,315,0.0249542,0.001111664,0.00111304,8.820197e-05,1.804551e-05,8.820943e-05,1.804556e-05,16869460.0,3.0,0.0002799243,0.000305236,0.0007868278,0.0009002707
MOON,Mooncoin,2.45932e-07,2.80656e-10,876.27558292,876.27558292,340.245736414,32.0669049966,33.6010963065,39.7906575144,40.1819791584,1616763895.37,364035576.08,1.18023764362e+12,2,False,False,False,False,False,False,False,2014-01-06,2014-01-06,2013-12-28,2014-01-06,deaconboogie,1,30,1,9,382,381,1,0.01397983,0.003863216,0.003873582,0.0003888123,5.18139e-05,0.0003888974,5.181441e-05,146217.2,3.0,0.000254824,0.0002217504,0.0008040545,0.0007616319
XCR,Crypti,2.30019e-05,3.2397e-06,7.10000926012,7.10000926012,3.09636852896,2.21825427667,2.33606007908,1.63905985045,1.77972619305,352134.233033,3064149.69729,182053398.478,2,False,False,True,False,False,True,False,2014-08-07,2014-08-07,2014-06-16,2014-08-07,crypti,1,101,4,66,341,341,0,0.007641884,0.001392924,0.001395007,0.0001110494,1.60971e-05,0.0001110604,1.60971e-05,0.0,3.0,7.526132e-05,7.158924e-05,0.0002212479,0.0002253588
XCP,Counterparty,0.0217281,0.00125534,17.308537926,17.308537926,16.1570035916,3.7937888355,6.07046845144,3.33588329371,3.12438661836,4625.70751539,6334.14132793,3191738.18562,6,False,False,True,False,False,True,True,2014-02-15,2014-02-15,2014-01-02,2014-02-15,PhantomPhreak,1,147,1,44,113,110,3,0.02752294,0.002364792,0.002368394,0.000254846,3.422809e-05,0.0002548823,3.422828e-05,154898.7,2.0,0.0003414762,0.0002991534,0.0008448315,0.0007896981
BTA,Bata,2.24563e-05,6.82194e-07,32.917762396,4.24884632195,3.63666544129,6.22569656586,12.8393353481,5.03346957823,2.31878345605,19337.9329097,17653.76837,4293021.10595,6,False,False,False,False,False,False,True,2015-05-29,2015-05-29,2015-04-28,2015-05-29,pc888,1,262,4,453,121,82,39,0.04730327,0.001091731,0.001092652,8.579068e-05,1.786399e-05,8.579698e-05,1.786405e-05,325343.8,3.0,1.889324e-05,1.788376e-05,5.199551e-05,5.26331e-05
BTC,Bitcoin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61952.4295122,0.0,60899238.2105,66,True,True,False,False,True,False,False,2013-04-28,2013-04-28,2012-03-14,2013-04-28,joshbb,1,25,6,415,20,16,4,0.2368421,0.01495635,0.01526589,0.001128755,0.0001614793,0.001130279,0.0001614869,13.0,3.0,9.737938e-05,8.523435e-05,0.0001723431,0.0001563294
