symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
PRIVATEBET,Privatebet,0.00385234,0.000181703,21.2013010242,21.2013010242,11.0429064474,2.87023168415,2.89695314939,2.71756345623,2.76105364543,241.243071608,0.0,110006.840653,1.0,False,False,False,False,False,False,False,2014-10-04,2014-10-04,2014-08-30,2014-10-04,jl777,1,566,7,285,366,329,37,0.02262928,0.00127749,0.001279193,0.0001029778,1.982731e-05,0.0001029832,1.982741e-05,1395034.0,3.0,0.0001113601,9.765891e-05,0.0003294047,0.0003111223
XPB,Pebblecoin,1.11013e-05,1.6e-06,6.9383125,6.9383125,5.38898058252,2.60750535544,4.46157557107,2.55146887201,3.03301496519,9766.30291123,28269.6991441,2685733.30059,1.0,False,False,True,False,False,False,False,2015-03-31,2015-03-31,2015-01-01,2015-03-31,XPB,1,74,1,89,75,75,0,0.01945946,0.001123507,0.001124364,9.013681e-05,1.374174e-05,9.01424e-05,1.374174e-05,0.0,4.0,1.619685e-05,1.375645e-05,4.327971e-05,4.052987e-05
MGW,MGW,0.000700206,4.76615e-05,14.6912287696,14.6912287696,12.9857995694,2.18927446304,2.29759700016,2.0433065472,2.13039729988,1736.82741747,2533.98656584,866676.881318,1.0,False,False,False,False,False,False,False,2014-08-22,2014-08-22,2014-03-05,2014-08-22,jl777,1,233,5,242,84,52,32,0.1479836,0.001362514,0.001364714,0.0001093728,2.074581e-05,0.0001093799,2.074593e-05,79713.86,3.0,4.355984e-05,3.594158e-05,0.0001272168,0.000112692
VPN,VPNCoin,1.01582e-05,3.50099e-07,29.0152214088,3.43585216453,2.98695035961,3.47538231041,5.33837187267,2.51751025135,2.27893335442,4045419.7349,2138328.994,1642440412.37,3.0,False,False,False,False,True,False,True,2014-11-23,2014-11-23,2014-07-22,2014-11-23,vpncoin,1,302,7,124,389,386,3,0.00591385,0.001236256,0.001237757,9.8551e-05,1.919103e-05,9.855856e-05,1.919112e-05,848948.3,4.0,7.586951e-05,0.0001046823,0.000230846,0.0003234052
ABC,Asset Backed Coin,0.000615406,1.08023e-05,56.9699045574,1.05609393207,1.01402217184,1.8155037977,31.1562202521,1.39882482157,1.02237693595,603873.642891,563475.704305,135267696.007,1.0,False,False,False,False,False,False,False,2015-05-24,2015-05-24,2015-05-20,2015-05-24,ybcoin,1,32,5,666,48,43,5,0.0212766,0.001091643,0.001092518,8.60863e-05,1.788824e-05,8.609082e-05,1.78883e-05,93247.31,3.0,1.312172e-05,1.10379e-05,3.047268e-05,2.837784e-05
HUGE,BigCoin,1.47992e-06,8.08202e-08,18.3112637682,18.3112637682,16.4381309723,6.57628905919,7.11225230637,1.91870219661,2.34921932172,2707822.4616,0.0,167884992.619,2.0,False,False,True,False,False,False,False,2015-04-24,2015-04-24,2015-01-25,2015-04-24,hardforkcoin,1,417,23,266,165,164,1,0.01256467,0.001112436,0.001113737,8.8339e-05,1.805964e-05,8.834528e-05,1.805971e-05,217454.6,3.0,2.80851e-05,2.834312e-05,8.448896e-05,9.026964e-05
DCYP,DarkCypher,4.99116e-06,1.99916e-08,249.662858401,249.662858401,22.6833790834,6.63959331962,8.19880943545,10.4927598565,13.5759402833,220730.88791,436491.967482,15671893.0416,1.0,False,False,False,False,False,False,False,2015-10-24,2015-10-24,2015-10-06,2015-10-24,Atomictie,1,42,1,20,47,43,4,0.07777778,0.00105238,0.001053291,8.055198e-05,1.710962e-05,8.055588e-05,1.710969e-05,159412.3,4.0,9.751662e-06,8.611678e-06,3.348858e-05,3.213315e-05
BANX,BanxShares,0.0076,0.000650173,11.6891965677,1.40740740741,1.40740740741,1.38124357275,3.53653228314,1.45706668423,1.0441839083,5403.54617038,6468.25218899,2485631.23838,1.0,False,False,False,False,False,False,False,2014-09-30,2014-09-30,2014-10-06,2014-09-30,MarkLyford,1,19,4,505,71,64,7,0.0527163,0.001281792,0.001284024,0.0001034323,1.988799e-05,0.0001034392,1.988812e-05,101095.2,3.0,6.448246e-05,5.409233e-05,9.615864e-05,8.532173e-05
NEOS,NeosCoin,0.000289913,1.62252e-06,178.680694229,178.680694229,120.785004833,8.29851911832,8.92393288603,6.16090052181,7.28316816661,65181.8706339,277586.643669,32330207.8344,4.0,False,False,True,True,False,False,True,2014-08-25,2014-08-25,2014-08-18,2014-08-25,twoturtles,1,172,3,208,227,223,4,0.005223968,0.001364298,0.001365566,0.0001086702,2.066125e-05,0.0001086776,2.066132e-05,285934.1,4.0,6.398552e-05,5.793426e-05,0.0002077612,0.0002026067
STV,Sativacoin,9e-06,1.72792e-07,52.0857447104,8.49056603774,4.5,7.95838681396,28.4439910457,9.23259154885,4.81950740152,100234.710168,98112.6957071,43802568.3434,4.0,False,False,False,False,False,False,True,2014-10-20,2014-10-20,2014-09-21,2014-10-20,sativacoin,1,38,1,29,102,101,1,0.01128713,0.001267083,0.001268236,0.0001020047,1.960253e-05,0.0001020098,1.960261e-05,16666.22,4.0,2.492003e-05,2.219405e-05,8.034086e-05,7.720079e-05
ANTI,AntiBitcoin,1.1615e-06,3.79476e-07,3.06079962896,1.15225888375,1.13887064038,1.52466852649,53.125115317,1.5771144177,1.13068107979,4323276.07716,4243338.26544,82142245.466,2.0,False,False,False,False,False,False,False,2015-12-15,2015-12-15,2015-11-24,2015-12-15,anonymousx,1,90,4,48,25,17,8,0.1866667,0.001037302,0.001038132,7.945243e-05,1.684928e-05,7.945731e-05,1.684934e-05,20057.5,4.0,3.594338e-06,3.091094e-06,9.755289e-06,9.058428e-06
RZR,Razor,0.00221513,4.66358e-06,474.984882858,474.984882858,466.343157895,18.3778726842,18.9268777163,4.88244763804,5.30102516039,34192.7988572,0.0,19182160.1589,2.0,False,False,False,True,False,False,False,2014-06-21,2014-06-21,2014-06-08,2014-06-21,RazorTech,1,39,1,13,164,164,0,0.00770612,0.001517533,0.001519067,0.0001234859,1.726639e-05,0.000123495,1.726639e-05,0.0,3.0,9.26293e-05,8.248396e-05,0.0002681065,0.0002558789
STR,StarCoin,4.75074e-06,4e-08,118.7685,118.7685,79.179,29.1490301675,29.1490301675,21.5858046487,21.5858046487,636138.377656,,445933002.737,1.0,False,False,False,True,False,False,False,2014-02-02,2014-02-02,2013-07-19,2014-02-02,nzdude,1,79,12,238,220,193,27,0.06460699,0.002900565,0.002910042,0.0002983441,3.826501e-05,0.0002984188,3.826534e-05,408427.8,3.0,0.0001856197,0.0001604295,0.0004973291,0.0004580105
CZC,CzechCrownCoin,0.000267319,1.92533e-06,138.843211294,138.843211294,3.03593574677,5.9316694219,6.5597034587,3.06986287834,3.41791590721,14008.6251484,101045.018342,5519398.30847,2.0,False,False,False,False,False,False,False,2014-10-20,2014-10-20,2014-05-05,2014-10-20,czechcoin,1,12,2,170,157,154,3,0.01216724,0.001267514,0.001268987,0.0001020092,1.96026e-05,0.0001020158,1.960267e-05,89220.55,4.0,3.428045e-05,3.029631e-05,9.592187e-05,9.122746e-05
ABY,ArtByte,1.97492e-06,1.7e-07,11.6171764706,11.6171764706,10.9717777778,4.57826773872,6.15683641402,4.7476515631,5.07373217404,1341759.61973,926890.03274,764802983.245,2.0,False,False,True,False,False,False,True,2014-06-12,2014-06-12,2014-03-06,2014-06-12,First.Bitcoins,1,181,39,124,91,64,27,0.03498468,0.001550492,0.001552926,0.0001253408,2.295656e-05,0.000125353,2.295667e-05,116052.7,4.0,1.497746e-05,1.34407e-05,4.593441e-05,4.403336e-05
EXCL,ExclusiveCoin,2.12435e-05,1.66843e-06,12.7326288786,12.7326288786,10.7850901909,3.27890711991,4.49410356714,2.01361726554,2.52587955188,220863.981357,596563.266641,101597431.424,2.0,False,False,False,True,False,False,True,2014-09-30,2014-09-30,2014-09-06,2014-09-30,kingscrown,1,688,29,259,424,249,175,0.03005477,0.001282652,0.001284067,0.0001034353,1.988807e-05,0.0001034421,1.988815e-05,1885178.0,3.0,9.937194e-05,9.126051e-05,0.0002596715,0.0002552667
XPD,PetroDollar,1.00045e-05,6e-08,166.741666667,166.741666667,125.05625,12.7567484766,12.87956122,11.3070746545,11.2365668625,96028.7581241,170269.615298,60306060.1019,1.0,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-02-18,2014-04-15,coinweaver,1,34,3,60,69,69,0,0.01236147,0.001703462,0.001705745,0.0001675005,2.033719e-05,0.0001675198,2.033719e-05,0.0,4.0,4.25703e-05,3.846609e-05,0.0001284136,0.0001249907
CACH,CacheCoin,0.00726604,1.22137e-06,5949.08995636,5949.08995636,3229.35111111,15.7311890323,16.493590861,63.1292425722,65.1267286723,23791.4613778,2607.1703728,16344733.9666,1.0,False,False,False,True,False,False,False,2014-02-15,2014-02-15,2014-01-05,2014-02-15,kalgecin,1,296,6,282,109,88,21,0.05059746,0.002364653,0.002369841,0.0002548407,3.422831e-05,0.0002548817,3.422858e-05,240168.1,3.0,0.0001061278,9.813004e-05,0.0002787876,0.0002737905
ORO,ORObit,0.000292196,1.00008e-08,29217.262619,541.53492596,531.265454545,49.1119617489,92.4938277649,39.5684835633,75.2041831229,3202.31089884,3779.63088644,1565930.02953,0.0,False,False,False,False,False,False,False,2014-02-27,2014-02-27,2014-02-26,2014-02-27,deeppurple72,1,317,55,242,103,48,55,0.04831683,0.002115023,0.002119046,0.0002268433,3.198822e-05,0.0002268754,3.198838e-05,195155.8,4.0,2.019454e-05,1.963729e-05,6.953095e-05,7.180502e-05
FIC,Full Integrity Coin,4.99786e-08,8.7853e-10,56.8888939478,56.8888939478,19.641738488,3.79189429581,5.73220064299,3.41789397902,3.684355808,1684859.72007,3367394.93699,299905030.173,3.0,False,False,False,False,False,False,False,2015-07-09,2015-07-09,2014-10-28,2015-07-09,fullintegrity,1,43,4,392,41,32,9,0.04146341,0.001085642,0.001086451,8.367954e-05,1.765391e-05,8.368368e-05,1.765398e-05,69999.47,4.0,6.554467e-06,5.815192e-06,2.132163e-05,2.050091e-05
PND,Pandacoin,1.38597e-07,1.12046e-09,123.696517502,91.5091412084,40.2638413582,5.56987092645,7.78612803291,5.3647494108,4.05046074842,138409141.088,247212394.01,93564579375.6,6.0,False,False,False,False,False,False,False,2014-02-27,2014-02-27,2014-02-14,2014-02-27,slaithe,1,42,1,331,222,217,5,0.00608803,0.002114657,0.002117599,0.0002268595,3.198812e-05,0.0002268913,3.198833e-05,503165.1,3.0,0.0001158647,0.0001013586,0.000361913,0.0003351069
GB,GreenBacks,2.72578e-05,2.1e-07,129.799047619,129.799047619,73.6697297297,11.0714550081,11.9447096207,2.19015193525,2.77779435159,278800.914959,8517953.62978,138842855.649,1.0,False,False,False,True,False,False,False,2014-08-23,2014-08-23,2014-08-15,2014-08-23,GreenBacksTeam,1,150,2,32,113,82,31,0.03255373,0.001362535,0.001364469,0.0001090476,2.071272e-05,0.0001090552,2.071284e-05,353092.2,3.0,1.229723e-05,1.088723e-05,3.779241e-05,3.621232e-05
XXX,XxXcoin,9.69991e-06,2.06815e-07,46.901385296,46.901385296,20.638106383,5.85097627364,6.00194685458,2.5713069468,2.70454377133,346403.282249,2304499.53022,190175401.955,1.0,False,False,False,True,False,False,False,2014-07-03,2014-07-03,2014-06-25,2014-07-03,XXX_Coindev,1,2,1,8,159,158,1,0.009871825,0.001466356,0.00146782,0.0001180763,1.690874e-05,0.0001180855,1.690874e-05,276.8333,3.0,7.261421e-05,6.442245e-05,0.0002323157,0.00022255
XQN,Quotient,6.79065e-05,3e-07,226.355,226.355,93.0226027397,8.83876929129,8.83876929129,10.2207133739,10.2207133739,137497.081027,,55823814.8971,1.0,False,False,False,False,False,False,True,2014-11-23,2014-11-23,2014-11-11,2014-11-23,CedricQuotient,1,78,2,12,103,103,0,0.01922711,0.001235965,0.001237699,9.877292e-05,1.456664e-05,9.878245e-05,1.456664e-05,0.0,4.0,4.798629e-05,4.508782e-05,0.000154287,0.0001563137
MIN,Mineralscoin,7.17207e-05,2.63984e-07,271.685783987,271.685783987,61.8281896552,16.0736206731,18.3455170348,3.78168870377,4.33686009717,342965.725999,2025092.90229,192060806.559,1.0,False,False,False,True,False,False,False,2014-06-21,2014-06-21,2014-06-05,2014-06-21,Minerals,1,102,1,25,247,244,3,0.0068793,0.001517552,0.001519043,0.0001233334,2.267946e-05,0.0001233431,2.267955e-05,182366.3,4.0,4.561628e-05,4.027326e-05,0.0001559015,0.0001486304
LIT,Lightcoin,2.38242e-05,2e-08,1191.21,1191.21,158.828,35.0433015702,40.4835157509,17.86547452,19.3952796598,138487.277627,126854.263508,64396584.0964,0.0,False,False,False,False,False,False,False,2014-07-05,2014-07-05,2014-06-12,2014-07-05,Lightcoinproject,1,34,1,23,102,102,0,0.01184236,0.0014705,0.001472027,0.0001169819,1.685062e-05,0.0001169908,1.685062e-05,0.0,4.0,1.641609e-05,1.430004e-05,5.194286e-05,4.882722e-05
GHC,GamerholicCoin,0.000239621,1.57e-06,152.624840764,152.624840764,93.601953125,8.0069279756,8.71557443427,7.58079328278,7.58273295924,31713.2530832,7014.16167044,14270963.8874,1.0,False,False,False,False,False,False,True,2014-10-10,2014-10-10,2014-09-25,2014-10-10,coinweaver,1,154,5,238,328,319,9,0.01166588,0.001272498,0.00127406,0.0001024705,1.974935e-05,0.0001024786,1.974943e-05,975513.2,3.0,0.0001504089,0.0001395191,0.0004396127,0.0004384172
XUP,UPcoin,5.1946e-05,4.99348e-08,1040.27652058,1040.27652058,1040.27652058,8.98287526352,8.98287526352,4.63481675534,4.63481675534,20291.3460489,,1420394.22343,1.0,False,False,False,False,False,False,False,2015-09-22,2015-09-22,2015-09-16,2015-09-22,TheTerminator,1,51,1,36,43,31,12,0.1138211,0.00105923,0.001060083,8.081293e-05,1.726174e-05,8.081808e-05,1.72618e-05,21083.43,4.0,5.510739e-06,4.754843e-06,1.652911e-05,1.558626e-05
ZNY,Bitzeny,1.82037e-06,1.09976e-07,16.552429621,16.552429621,14.000584521,2.97109411071,3.91752652506,3.04357372816,3.45651073731,442206.252552,297672.701134,78712712.9542,1.0,False,False,False,False,False,False,False,2015-07-09,2015-07-09,2014-11-07,2015-07-09,bitzeny,1,2,1,244,43,43,0,0.01328904,0.001085589,0.001086435,8.371452e-05,1.325768e-05,8.371884e-05,1.325768e-05,0.0,4.0,5.785607e-06,5.116388e-06,2.023311e-05,1.945792e-05
AMBER,AmberCoin,0.000166987,1.3505e-05,12.3648278415,4.31738620087,2.82181789915,1.91119803877,3.62982092236,2.04910817418,1.77603565486,34935.9403073,48396.0426021,11563796.2417,7.0,False,False,False,True,False,False,False,2015-02-06,2015-02-06,2014-08-17,2015-02-06,amber_gold,1,30,1,173,46,46,0,0.02125604,0.00115195,0.001152906,9.301936e-05,1.403607e-05,9.302307e-05,1.403607e-05,0.0,4.0,5.683874e-06,4.935254e-06,1.624554e-05,1.53198e-05
PRC,ProsperCoin,0.000240169,4.99626e-07,480.697561776,480.697561776,414.084482759,18.9366966479,24.8430645442,26.9178523737,29.0890338712,10804.096421,3653.8006937,7346785.56631,1.0,False,False,True,False,False,False,False,2014-02-20,2014-02-20,2014-01-29,2014-02-20,inmean,1,76,4,22,74,65,9,0.01184746,0.002272164,0.002276131,0.0002404226,3.305378e-05,0.0002404624,3.305398e-05,33014.33,4.0,2.803544e-05,2.439967e-05,9.711751e-05,9.119505e-05
MEOW,Kittehcoin,9.82782e-07,3.5491e-10,2769.10202587,2769.10202587,866.734868462,34.168253217,35.710591106,11.5060621794,12.0072044719,110029774.408,364017389.935,78011110055.6,1.0,False,False,False,True,False,False,False,2014-01-24,2014-01-24,2013-12-24,2014-01-24,lonestar108,1,26,2,71,236,234,2,0.03469722,0.003368971,0.003376564,0.0003187806,4.297055e-05,0.0003188413,4.297102e-05,76723.87,3.0,0.000176262,0.0001508848,0.0005139825,0.0004780029
PRT,Particle,4.95262e-06,4e-08,123.8155,123.8155,99.0524,9.22536443143,9.27713812751,3.55045122349,3.55275674296,1643998.58777,0.0,1160663002.97,1.0,False,False,False,False,False,True,False,2014-01-22,2014-01-22,2013-12-31,2014-01-22,moonmoon,1,44,6,22,247,247,0,0.02109871,0.003585465,0.003594765,0.0003353439,3.207081e-05,0.0003354163,3.207081e-05,0.0,4.0,0.0001350788,0.0001127473,0.000440013,0.0003996784
CHA,Chancecoin,0.00235858,1.00008e-08,235839.132869,235839.132869,18.6331173961,4.31810790454,4.3801604552,4.81406698817,4.92537154089,594.598602939,0.0,351407.774337,1.0,False,False,True,False,False,False,False,2014-05-20,2014-05-20,2014-03-23,2014-05-20,magician,1,35,1,58,190,190,0,0.003285993,0.001584661,0.001586255,0.0001339904,1.831066e-05,0.0001340008,1.831066e-05,0.0,3.0,9.642704e-05,8.634724e-05,0.0002532807,0.0002428735
CHC,ChainCoin,1.99997e-06,4.00065e-08,49.991126442,49.991126442,49.991126442,4.31804846534,5.50385254527,5.8907088815,6.5363790542,10210.6062815,4412.54315521,1746013.67414,1.0,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2014-01-19,2015-07-16,Rolihlahla,1,44,1,571,178,172,6,0.02015922,0.001083535,0.00108429,8.360503e-05,1.762809e-05,8.360908e-05,1.762816e-05,375382.4,3.0,5.636962e-05,4.918887e-05,0.000174879,0.0001651154
MRY,Murraycoin,2.80239e-05,3.9e-07,71.8561538462,71.8561538462,35.029875,11.4339857548,15.427052568,11.0935061312,12.9263107357,98313.1613927,62307.4191545,66066444.4559,1.0,False,False,False,True,False,False,False,2014-03-03,2014-03-03,2014-01-20,2014-03-03,bholzer,1,294,3,216,125,97,28,0.04038385,0.002041217,0.002046238,0.0002198224,3.139959e-05,0.0002198582,3.139984e-05,316200.2,4.0,5.824461e-05,5.230817e-05,0.0001937893,0.0001860966
JAY,Jay,0.00116235,2.25458e-05,51.5550568177,51.5550568177,35.230093565,2.10440791174,4.03360116905,2.21194014158,2.92622036212,403.107631619,404.582436995,105211.091852,1.0,False,False,False,False,False,False,False,2015-04-17,2015-04-17,2015-04-02,2015-04-17,jones_,1,26,2,90,13,3,10,0.474359,0.001111978,0.001113854,8.898708e-05,1.810559e-05,8.899396e-05,1.81057e-05,0.0,4.0,1.358325e-06,1.156774e-06,4.092256e-06,3.866807e-06
MMNXT,MMNXT,8.61884e-05,1.39702e-05,6.16944639304,6.16944639304,4.94281732628,1.78973569092,2.27594693322,1.65797137602,1.77104308613,35423.9154101,46039.8842536,15515674.9496,2.0,False,False,True,False,False,False,False,2014-10-22,2014-10-22,2015-01-20,2014-10-22,Nxtblg,1,1068,14,235,558,270,288,0.03195043,0.00126478,0.001266651,0.0001018232,1.956779e-05,0.00010183,1.956789e-05,8265689.0,3.0,6.637671e-05,7.47687e-05,0.0001813399,0.0002238636
URO,Uro,0.0217689,2.3615e-05,921.825111158,921.825111158,748.962684154,20.7641576198,22.2312228075,8.54753569972,8.56657203963,11513.147831,13262.1389724,6562494.2637,5.0,False,False,True,True,False,False,True,2014-06-12,2014-06-12,2014-05-08,2014-06-12,true-asset,1,192,6,35,145,140,5,0.007187257,0.00155037,0.001553033,0.0001253409,2.295648e-05,0.0001253502,2.295655e-05,179392.6,4.0,2.693546e-05,2.373352e-05,8.974655e-05,8.589475e-05
MRS,Marscoin,3.73601e-05,4.50261e-07,82.9743193392,82.9743193392,25.9445138889,6.96453239453,10.2588631222,5.80936737035,7.31754645003,50585.4446009,84117.0116423,34296931.4394,1.0,False,False,True,False,False,False,False,2014-02-24,2014-02-24,2014-01-15,2014-02-24,Btcdealer5011,1,8,1,40,27,25,2,0.08307692,0.00216434,0.002167963,0.0002298123,3.237942e-05,0.000229844,3.237959e-05,298.619,4.0,3.751853e-05,3.233932e-05,0.0001192007,0.0001106849
020,020LondonCoin,6.03852e-10,7.65595e-11,7.88735558618,7.88735558618,7.53070699991,2.82739537003,3.02740002409,2.66850985513,2.49895389633,60450827.3441,162300502.142,6649591007.85,2.0,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-06-27,2015-09-15,020LondonCoin,1,64,1,85,28,26,2,0.02910053,0.001059022,0.00105997,8.09958e-05,1.730015e-05,8.100057e-05,1.730022e-05,58509.2,4.0,1.166692e-05,1.028838e-05,3.187082e-05,3.035673e-05
QBK,Qibuck,0.000741537,7e-05,10.5933857143,10.5933857143,3.18187942502,3.36489862269,3.75582346601,2.71690125313,2.75841071242,3793.0129144,18123.1279495,1911678.50886,1.0,False,False,True,False,False,False,False,2014-08-17,2014-08-17,2014-07-27,2014-08-17,qiwoman2,1,659,4,71,285,164,121,0.03460893,0.001381502,0.001383426,0.000110814,2.089534e-05,0.0001108223,2.089546e-05,482292.9,4.0,2.823905e-05,2.605119e-05,8.8271e-05,8.687305e-05
DIGS,Diggits,0.051624,2.10177e-07,245621.547553,245621.547553,172160.91563,15.9082026188,31.2457046563,20655.6537966,23048.825656,5514206.64514,98.1863684195,931900923.028,1.0,False,False,False,False,False,False,True,2015-07-16,2015-07-16,2015-07-03,2015-07-16,DIGGITSquad,1,1,1,13,30,30,0,0.006896552,0.001083092,0.001084093,8.361632e-05,1.322769e-05,8.362174e-05,1.322769e-05,0.0,4.0,3.684798e-06,3.249712e-06,1.184005e-05,1.12875e-05
MRC,microCoin,3.02293e-08,2.49592e-10,121.114859451,121.114859451,12.8447294174,5.14560973389,5.20466047643,2.43254473397,2.45790586616,73248974.4099,0.0,49150061829.1,2.0,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-03,2014-03-03,MCR,1,107,6,59,394,393,1,0.02238147,0.00204138,0.002046427,0.0002198313,3.139937e-05,0.0002198672,3.139958e-05,78594.99,3.0,9.178356e-05,8.600211e-05,0.0002699551,0.0002684931
UTIL,UtilityCoin,0.000176489,5.3e-07,332.998113208,332.998113208,220.61125,12.2845845102,12.6015896664,3.33292282881,3.494107677,52818.9871277,0.0,24296734.0787,1.0,False,False,False,True,False,False,False,2014-09-30,2014-09-30,2014-09-26,2014-09-30,utilitycoin,1,9,1,4,62,62,0,0.01480698,0.001281638,0.001282859,0.0001034704,1.513752e-05,0.0001034783,1.513752e-05,0.0,4.0,7.497824e-06,6.732253e-06,2.753273e-05,2.664223e-05
VIA,Viacoin,0.000599348,8.12318e-06,73.7824349577,73.7824349577,60.8633927837,6.1219110155,7.12825513681,3.55331815921,4.56536868698,137826.848038,884719.45479,73599536.8522,6.0,False,False,True,True,False,True,True,2014-07-18,2014-07-18,2014-07-18,2014-07-18,btcdrak,1,196,5,410,253,237,16,0.006775833,0.001445396,0.00144704,0.0001137523,2.171529e-05,0.0001137598,2.171537e-05,782093.0,3.0,5.41299e-05,4.710501e-05,0.0001778318,0.0001670439
DBL,Doubloons,0.000613554,7.36188e-07,833.420267649,833.420267649,537.229767002,35.1230333799,44.5612821883,127.902969712,127.902969712,9009.13256473,0.0,8234347.16416,1.0,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-05-15,2013-07-04,shakezula,1,588,25,74,342,175,167,0.1252973,0.01155482,0.01171038,0.0008652601,0.0001066264,0.0008659755,0.0001066302,491880.2,3.0,0.0002580962,0.0002726664,0.0006352142,0.0007201289
MMBTCD,MMBTCD,0.000489497,0.000180953,2.70510574569,2.70510574569,2.0855129456,1.55472080295,9.10881367074,1.6132565976,2.25177897573,679.238851503,745.287683305,122262.993271,1.0,False,False,False,False,False,False,False,2015-07-07,2015-07-07,2015-09-03,2015-07-07,sasha35625,1,39,3,239,26,18,8,0.06769231,0.001086636,0.001087696,8.386982e-05,1.766919e-05,8.38746e-05,1.766927e-05,18963.88,3.0,1.260925e-05,1.04814e-05,2.725758e-05,2.486275e-05
SFR,SaffronCoin,3.51812e-05,6.7e-07,52.5092537313,52.5092537313,42.903902439,5.19992366356,7.28429173991,2.60197269033,3.05216271688,220180.591733,776480.237565,124842395.513,1.0,False,False,False,True,False,False,False,2014-06-15,2014-06-15,2014-04-27,2014-06-15,saffroncoin,1,362,1,49,130,129,1,0.005485987,0.001547907,0.001549506,0.0001248087,2.286659e-05,0.0001248181,2.286674e-05,180226.6,3.0,3.477204e-05,3.071633e-05,0.0001099855,0.0001058328
8BIT,8Bit,0.00317042,2.83472e-05,111.842439465,111.842439465,84.9680139147,12.4918891864,12.6215809063,9.43733978234,9.71191345018,6075.58330858,0.0,1579651.66023,4.0,False,False,False,True,False,False,True,2015-04-18,2015-04-18,2015-04-17,2015-04-18,8bitproject,1,1,1,1,44,44,0,0.02959831,0.001110864,0.001111785,8.891765e-05,1.365076e-05,8.892266e-05,1.365076e-05,0.0,4.0,1.232943e-05,1.195809e-05,3.881535e-05,3.998672e-05
APC,Applecoin,0.000202467,1.25043e-05,16.1917900242,16.1917900242,5.9751041018,4.48025976111,4.59344793258,3.85413756881,3.98407028621,421908.54769,704979.472119,292382623.549,1.0,False,False,False,False,True,False,False,2014-02-09,2014-02-09,2013-11-18,2014-02-09,KunningLinguist,1,82,9,99,186,173,13,0.03278085,0.002591589,0.002600012,0.0002728504,3.563341e-05,0.0002729374,3.563364e-05,156422.4,3.0,6.788943e-05,6.633223e-05,0.0002075516,0.0002155615
NIRO,Nexus,1.80205e-05,2.02e-06,8.92103960396,8.92103960396,4.59706632653,3.1011669867,3.1011669867,2.47139253547,2.47139253547,291197.834581,,99880857.2614,1.0,False,False,False,False,False,False,True,2015-01-25,2015-01-25,2014-06-19,2015-01-25,KryptoKash,1,84,2,220,131,128,3,0.01879037,0.001154787,0.001155861,9.349221e-05,1.8646e-05,9.349718e-05,1.864605e-05,2889.592,3.0,1.862989e-05,1.669657e-05,4.529102e-05,4.211874e-05
PYC,Paycoin,7.1937e-05,1.13e-06,63.6610619469,63.6610619469,48.6060810811,13.2443870228,15.8283378899,5.95965788077,7.40550841505,15970.6410593,41126.8537119,6276461.93632,1.0,False,False,False,True,False,False,False,2014-12-06,2014-12-06,2013-08-06,2014-12-06,deppJ,1,24,2,556,208,203,5,0.04717026,0.0012198,0.001220867,9.737295e-05,1.908703e-05,9.737803e-05,1.908711e-05,125084.9,3.0,0.0001015346,8.660124e-05,0.000230072,0.0002109868
GREXIT,Grexit,2.6795e-06,4.00084e-08,66.9734355785,22.3397780612,11.1650950669,4.20258332526,6.23097902135,3.9248106194,7.57165579818,25030.0141308,54916.3192516,3854622.17615,1.0,False,False,False,False,False,False,False,2015-07-23,2015-07-23,2015-07-17,2015-07-23,grexitcoin,1,2,1,6,43,43,0,0.05980066,0.001076262,0.001077179,8.326196e-05,1.31947e-05,8.326771e-05,1.31947e-05,0.0,4.0,6.177507e-06,5.699412e-06,2.007063e-05,1.986979e-05
XLM,Stellar,2.33209e-05,3.09076e-06,7.54536101153,7.54536101153,5.81242445012,2.40359448077,3.21185594066,2.26226352184,2.03883389684,14444195.0894,29620014.0795,7467648861.21,7.0,False,True,True,False,True,False,True,2014-08-05,2014-08-05,2014-07-31,2014-08-05,HostFat,1,307,15,1521,343,218,125,0.07898859,0.001405023,0.001407129,0.0001117095,2.121816e-05,0.0001117191,2.121827e-05,766273.9,2.0,0.000520743,0.0005973603,0.0002858488,0.0002825777
