symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
AUM,alexium,Alexium,2.78743e-05,6.49936e-07,42.88776125649295,42.88776125649295,23.410797372885625,7.08789821598843,7.08789821598843,3.800699457086434,3.800699457086434,7869,2,False,False,False,False,False,False,False,2015-08-20
LTC,litecoin,Litecoin,0.0482909,0.0059413,8.128002289061316,8.128002289061316,3.8564537896998106,2.8214761863142392,3.1727699807754237,2.3981562267869188,2.3981562267869188,2699410033,56,True,True,True,True,True,True,True,2013-04-28
LTB,litebar,LiteBar,0.00249293,2.55999e-05,97.38045851741609,97.38045851741609,38.35855252022613,11.464328890792977,12.937295039339373,3.533534025618607,3.623381480201465,54738,2,False,False,False,True,False,False,False,2014-03-12
UNITY,supernet-unity,SuperNET,0.0271639,0.00699886,3.8811892222447657,3.8811892222447657,3.8811892222447657,2.399615631045927,2.408735390158194,2.256232893614208,2.2687654780886866,1597362,5,False,False,True,False,False,True,False,2014-10-01
AUR,auroracoin,Auroracoin,0.141499,5.5867e-05,2532.7832172839067,2532.7832172839067,2369.2110889908768,61.59739659309328,71.4611942096479,2.226455280145342,2.182491772022885,22020505,5,False,False,False,True,False,True,False,2014-02-27
XTC,tilecoin,TileCoin,8.89978e-05,5.44683e-06,16.339375379808075,7.405991512024632,7.405991512024632,4.21738801745938,3.6039107521594675,3.716321094654726,3.5572558695373058,1499152,3,False,False,False,False,False,True,True,2014-10-25
VEC,vector,Vector,2.43548e-06,5.09917e-07,4.776228288133167,4.776228288133167,4.773120574464625,1.9122090540806724,2.116105902741807,1.5553148806215638,1.711557814131303,3865,2,False,False,False,False,False,False,False,2015-09-04
LTD,limitedcoin,LimitedCoin,1.9,0.0997994,19.038190610364392,19.038190610364392,1.6868946046007829,2.806995523811877,2.6455251720140844,3.3571202280930494,1.8516669079072874,17602,1,False,False,False,False,False,False,False,2015-09-15
BTQ,bitquark,BitQuark,1.41231e-05,9e-07,15.692333333333334,15.692333333333334,15.692333333333334,3.624356733738793,4.074399161642702,4.504564289043271,5.374093627668884,5378,1,False,False,False,False,False,False,False,2014-07-29
CAT,catcoin,Catcoin,0.00104993,4.37937e-06,239.74452946428363,239.74452946428363,149.77603423680455,12.563688706165228,13.217895930632045,1.6608052044960977,1.7170678839288689,1511629,1,False,False,False,True,False,False,False,2013-12-28
ALN,aliencoin,Aliencoin,4.9412e-06,7.97626e-08,61.94883316240945,23.770168467437006,14.53294117647059,6.640622353040334,5.511891679276497,2.595554193864492,2.436844653949223,164993,2,False,False,False,True,False,False,False,2014-03-15
BTS,bitshares,BitShares,9.2345e-05,1.30382e-05,7.082649445475602,6.596448368478199,4.204475607257495,2.2525535826880296,2.372034311454232,1.642217214267102,1.9831810139467179,86146220,22,False,False,True,False,True,True,True,2014-07-21
ALF,alphacoin,AlphaCoin,2.30049e-05,2.8e-07,82.16035714285714,82.16035714285714,67.6614705882353,10.276231837469105,12.35021687878164,41.457146285414304,41.457146285414304,6887,1,False,False,False,True,False,False,False,2013-07-07
NTR,neutrino,Neutrino,9.69243e-05,1.3e-07,745.5715384615385,745.5715384615385,484.6215,11.512321040335095,11.619276891037545,2.4277660043030673,2.4146987639526443,278788,1,False,False,False,False,False,False,False,2014-06-12
SBC,stablecoin,StableCoin,0.000367879,7.55328e-07,487.0453630740552,487.0453630740552,371.65163575454443,25.479190510439985,29.729685720008998,5.503596400775171,5.503596400775171,420488,2,False,False,False,True,False,False,False,2013-07-07
SC,smartchips,SmartChips,7.34422e-05,1.19967e-07,612.1866846716181,612.1866846716181,2.668684593023256,6.155678157373005,7.990678362240653,1.511621422674805,1.6006596741684551,39216,1,False,False,False,False,False,False,False,2015-05-06
ORB,orbitcoin,Orbitcoin,0.000400484,3.04794e-05,13.13949749666988,13.13949749666988,6.332023134547823,6.081394840295755,6.131050913066556,4.62382679148105,4.62382679148105,154807,7,False,False,False,True,False,False,False,2013-12-21
MMC,memorycoin,Memorycoin,0.00135488,2.4e-06,564.5333333333333,564.5333333333333,79.07552235321583,21.936303444265523,21.936303444265523,4.865744863434154,4.865744863434154,1599055,3,False,False,True,False,False,True,False,2013-12-24
GLYPH,glyph,Glyph,0.000333039,1.79829e-06,185.19760439083797,185.19760439083797,114.8061967402995,25.963030957618606,30.35144701697769,2.2187369344362025,2.967477158113238,656594,2,False,False,False,True,False,False,False,2014-06-17
I0C,i0coin,I0Coin,8.99778e-05,5.00373e-06,17.982145319591584,7.448308402937013,1.8381573033707865,2.5420585688054333,1.7208866868854988,2.411938625550117,1.3680238315996027,99802,1,False,False,False,False,False,False,False,2013-11-27
BAT,batcoin,BatCoin,4.09601e-08,2.459e-10,166.57218381455877,166.57218381455877,36.34436557231589,17.523365003149586,23.539256480653364,2.765073260137004,3.1054187376134625,115398,1,False,False,False,True,False,False,False,2014-03-03
SSV,ssvcoin,SSVCoin,2.45261e-05,9.96969e-08,246.00664614446384,246.00664614446384,81.75366666666666,18.251719969644803,21.189483047300676,1.9845583809467093,1.7605779478822556,164378,1,False,False,False,True,False,False,False,2014-09-07
FUTC,futcoin,FutCoin,0.0001,8.06488e-06,12.39944053724296,1.6936837452089923,1.6936837452089923,2.7230517207704747,1.1135282096782528,1.6935760113972076,1.028510297014917,16977,1,False,False,False,False,False,False,False,2015-07-21
TOR,torcoin,TorCoin,0.000320122,2.39243e-06,133.80621376592,133.80621376592,17.86395089285714,11.54003926315681,12.043086047955274,1.332212599038308,1.42656848640779,1012685,2,False,False,False,True,False,False,False,2014-07-12
BITEUR,biteur,bitEUR,0.00505715,0.00379564,1.3323576524644065,1.3323576524644065,1.229208949600768,1.1217384610265868,1.1450312667488889,1.0904957658073542,1.134828386696827,2021,2,False,False,False,False,False,False,False,2015-06-08
TOP,topcoin,TopCoin,3.29986e-06,8.93e-11,36952.5195968645,15.713619047619048,10.999533333333334,5.912429045135126,2.957064060742844,64.55566226239817,1.8196982454431336,281536,1,False,False,False,False,False,False,False,2014-02-17
CAP,bottlecaps,Bottlecaps,0.000839963,8.07447e-06,104.02701353773065,104.02701353773065,95.18080617161401,18.41878006557527,22.007698495529795,18.025805404949384,18.025805404949384,207579,1,False,False,False,True,False,False,False,2013-07-04
RIPO,ripoffcoin,RipoffCoin,1.55184e-05,5e-07,31.036800000000003,31.036800000000003,23.16179104477612,10.315845058693435,10.87304078713928,3.1661292114437787,3.7693224115009683,55877,1,False,False,False,True,False,False,False,2014-08-23
BAY,bitbay,BitBay,2.99407e-06,3.89984e-07,7.677417535078361,7.677417535078361,4.200817975825517,3.5128496930949686,3.716310890009724,2.0135647890136052,2.298698346638023,1091020,4,False,False,False,False,False,True,True,2014-11-16
ERC,europecoin,EuropeCoin,3.03005e-06,8.10112e-07,3.74028529388529,1.0,1.0,1.6784790884561467,1.0,1.251270987854784,1.0,3130,2,False,False,False,False,False,False,True,2015-06-18
HAL,halcyon,Halcyon,0.000597222,2.05271e-06,290.9431921703504,290.9431921703504,216.38478260869567,12.460469850001589,17.450325346378172,1.8062482600277288,1.8083449244960799,1508580,1,False,False,False,True,False,False,False,2014-08-19
BTE,bytecoin-bte,Bytecoin,0.000600445,2.11e-06,284.57109004739334,284.57109004739334,119.6105577689243,10.540257872309624,10.60945862087183,3.8362747039512355,3.8362747039512355,185522,1,False,False,False,True,False,False,False,2013-05-10
BTG,bitgem,Bitgem,0.0222603,0.000151546,146.88807358821745,146.88807358821745,55.79721769645319,10.491636568789419,15.187424611459983,2.086873282790655,1.7373017050487123,304176,1,False,False,False,True,False,False,False,2013-07-04
CELL,solarfarm,SolarFarm,0.000135977,5.00162e-06,27.18659154433963,27.18659154433963,27.18659154433963,3.241797951260464,2.804520602444691,2.811879081720434,2.3827475930812523,43553,2,False,False,False,False,False,False,False,2015-01-25
Privatebet,privatebet,Privatebet,0.00385234,0.00049116,7.843350435703233,7.843350435703233,3.32470872529559,2.4374372153588073,2.4523212244370094,1.9231922167535709,1.975794620344586,44517,1,False,False,False,False,False,False,False,2014-10-04
XPB,pebblecoin,Pebblecoin,1.11013e-05,1.9696e-06,5.636322095857026,4.68272950069389,4.68272950069389,2.172817006271701,1.4982083980480254,1.939838832525091,1.8074413438252928,2389,1,False,False,True,False,False,False,False,2015-03-31
BTA,bata,Bata,4.50036e-06,6.82194e-07,6.5968917932435645,6.5968917932435645,4.546373849733149,2.4524088877515924,2.4524088877515924,2.6416363542163053,2.6416363542163053,211,3,False,False,False,False,False,False,False,2015-05-29
VPN,vpncoin,VPNCoin,6.39285e-06,3.50099e-07,18.26012070871382,1.7269291653385057,1.249203718974351,4.0681282702731085,1.3258851118170678,1.5661377094535949,1.2361404490717225,311789,4,False,False,False,False,True,False,True,2014-11-23
ABC,asset-backed-coin,Asset Backed Coin,0.000533771,1.08023e-05,49.4127176619794,1.501452871002495,1.4352772564225291,3.1129062820740057,1.2475822592796604,1.294921686278348,1.2538408167733417,161610,1,False,False,False,False,False,False,False,2015-05-24
HUGE,bigcoin,BigCoin,1.47992e-06,8.08202e-08,18.31126376821636,18.31126376821636,16.438130972334683,6.576289059186806,6.999359412620089,1.4587009810349378,1.5249215419200002,29749,2,False,False,True,False,False,False,False,2015-04-24
MACRO,macro,Macro,0.000130631,8.00059e-08,1632.7670834275973,1632.7670834275973,1305.5788758295355,29.387238713837554,29.387238713837554,2.820907523417154,2.820907523417154,44773,1,False,False,False,False,False,False,True,2015-09-01
BANX,banxshares,BanxShares,0.0076,0.000650173,11.689196567682755,1.0,1.0,1.6110900152482779,1.0,1.5265577739822929,1.0,2415484,1,False,False,False,False,False,False,False,2014-09-30
NEOS,neoscoin,NeosCoin,0.000289913,8.53785e-06,33.956206773368,33.956206773368,33.956206773368,5.845696364574427,6.1932073463691815,1.80154460557204,1.954685022534426,575725,4,False,False,True,True,False,False,True,2014-08-25
ZRC,ziftrcoin,ZiftrCOIN,0.000685168,2.56714e-05,26.689935102877133,26.689935102877133,26.689935102877133,3.247672653076468,3.3015117479739775,1.700062408455552,1.7841418957181656,149750,3,False,False,False,True,False,False,False,2015-03-03
RZR,razor,Razor,0.00221513,5.64638e-06,392.30976306943563,392.30976306943563,369.18833333333333,13.110867924003976,13.475512413597123,1.9358329403320462,2.094259335143733,5059465,2,False,False,False,True,False,False,False,2014-06-21
STR,starcoin,StarCoin,4.75074e-06,6.00063e-08,79.17068707785683,79.17068707785683,52.786,24.636596214924833,24.636596214924833,1.6062465849533591,1.6062465849533591,46865,1,False,False,False,True,False,False,False,2014-02-02
CZC,czechcrowncoin,CzechCrownCoin,0.000267319,3.1364e-06,85.23115674021172,85.23115674021172,36.2352453194385,4.833911960446947,5.181848635837031,2.3311596750941943,2.490158474662827,141681,7,False,False,False,False,False,False,False,2014-10-20
ABY,applebyte,ArtByte,1.97531e-06,1.99825e-07,9.885199549605904,7.910447761194029,6.671947092163127,3.9400584385850483,4.012957492903048,2.5848217348418427,2.555406780470803,71706,2,False,False,True,False,False,False,True,2014-06-12
EXCL,exclusivecoin,ExclusiveCoin,2.12435e-05,2.54659e-06,8.341939613365325,8.139084925250762,7.082063728072223,2.4972920441512896,2.810950477123022,1.5594547131600704,1.7070592298136658,321619,2,False,False,False,True,False,False,True,2014-09-30
CACH,cachecoin,CacheCoin,0.0072738,1.21923e-06,5965.896508452056,5965.896508452056,2014.9030470914129,11.861178725721473,20.81972917521078,1.7021534127748152,2.118556865024389,871006,1,False,False,False,True,False,False,False,2014-02-15
CFN,confessioncoin,ConfessionCoin,2.78533e-06,7.96062e-08,34.98885765179094,30.94811111111111,30.94811111111111,9.704478641571413,10.184949152135085,2.0980800373963726,2.692365758772461,4491,1,False,False,False,False,False,False,False,2014-12-16
ORO,orobit,ORObit,0.000292196,1.00008e-08,29217.26261899048,541.5349259595604,531.2654545454545,49.111961748885896,45.23715593741058,19.400699985396088,53.59049911076748,6252,0,False,False,False,False,False,False,False,2014-02-27
HZT,hazmatcoin,HazMatCoin,1.99077e-05,4.0008e-08,497.5929814037192,497.5929814037192,398.154,17.306569698641287,17.306569698641287,2.02214995088935,2.02214995088935,880,1,False,False,False,False,False,False,False,2015-04-17
JINN,jinn,Jinn,0.0255703,0.0111364,2.296101073955677,1.939833253677447,1.939833253677447,1.5585963458282106,1.4029265241627527,1.5443114737044255,1.4880516334892684,154423,1,False,False,False,False,False,False,False,2014-10-03
GENI,geniuscoin,Geniuscoin,7.967e-08,1e-08,7.967,7.967,7.967,3.0722659262687024,3.0722659262687024,1.0660205739583422,1.0660205739583422,10412,2,False,False,False,False,False,False,False,2015-06-26
PND,pandacoin-pnd,Pandacoin,1.38468e-07,1.1205e-09,123.57697456492636,91.53698684471475,13.726147166407278,4.47753392101093,3.627603317588703,2.31713618854323,1.563954075996045,927647,6,False,False,False,False,False,False,False,2014-02-27
GB,greenbacks,GreenBacks,2.72578e-05,5.1e-07,53.446666666666665,53.446666666666665,43.964193548387094,8.480365261965694,9.064189256992702,1.4410654029254149,1.5729407341208848,845054,1,False,False,False,True,False,False,False,2014-08-23
XXX,xxxcoin,XxXcoin,9.69991e-06,2.06815e-07,46.901385296037525,46.901385296037525,10.777677777777779,4.9504271893595275,5.04029882440027,1.40615897761528,1.3947983345734885,407905,1,False,False,False,True,False,False,False,2014-07-03
XQN,quotient,Quotient,6.79065e-05,2.7e-07,251.50555555555556,251.50555555555556,45.57483221476511,7.370803858086139,7.370803858086139,2.6973722911522846,2.6973722911522846,96099,1,False,False,False,False,False,False,True,2014-11-23
MIN,minerals,Mineralscoin,7.17207e-05,2.63984e-07,271.6857839869083,271.6857839869083,35.68194029850747,14.273771207813667,16.4296689372438,1.615895951310739,1.5076975123686813,2236028,2,False,False,False,True,False,False,False,2014-06-21
SF0,sharkfund0,sharkfund0,3.00256,0.000238582,12585.023178613643,4.215746428446066,3.768987345744487,2.2977729743899276,2.2925988820352687,1.8430651848313708,1.588386298214393,120202,1,False,False,False,False,False,False,False,2014-09-14
LIT,lightcoin,Lightcoin,2.38242e-05,2e-08,1191.21,1191.21,158.828,30.357104853276933,35.066983196573375,2.1973673729107435,2.157994471384888,49309,1,False,False,False,False,False,False,False,2014-07-05
GHC,gamerholiccoin,GamerholicCoin,0.000239621,2.51e-06,95.46653386454183,95.46653386454183,47.63836978131213,5.3948994920769335,5.328736032817679,2.404399516374282,2.378156105310574,115480,1,False,False,False,False,False,False,True,2014-10-10
XUP,upcoin,UPcoin,5.1946e-05,5.49712e-07,94.49675466426055,94.49675466426055,17.305699827096248,7.989832183792997,7.989832183792997,2.1455788761813874,2.1455788761813874,75316,1,False,False,False,False,False,False,False,2015-09-22
ZNY,bitzeny,Bitzeny,5.4e-07,4.00321e-07,1.3489174937112967,1.0,1.0,1.1485439546707985,1.0,1.235475635240389,1.0,19,1,False,False,False,False,False,False,False,2015-07-09
GAP,gapcoin,Gapcoin,0.000300098,1.02e-06,294.2137254901961,294.2137254901961,111.56059479553903,15.960245288148455,16.811007932504253,4.749980721794998,5.021017255146697,29122,1,False,False,True,False,False,False,False,2014-11-01
EGG,eggcoin,EggCoin,8.98012e-06,6.0029e-08,149.5963617584834,149.5963617584834,9.868263736263737,8.596524821077205,8.596524821077205,3.472800731682144,3.472800731682144,12139,1,False,False,False,False,False,False,False,2015-04-30
AMBER,ambercoin,AmberCoin,0.000125136,1.3505e-05,9.265901517956312,1.0008237825214144,1.0008237825214144,2.1733680598940204,1.000411721676147,1.5564213776464066,1.0000960890839634,123546,5,False,False,False,True,False,False,False,2015-02-06
DIBS,dibbits,Dibbits,0.0378766,1.30815e-05,2895.4324809845966,2895.4324809845966,2895.4324809845966,8.243652403895558,13.890383270804533,1.6729124185859006,3.2028265731783145,358532,2,False,False,False,False,False,False,True,2015-06-24
PRC,prospercoin,ProsperCoin,0.000240169,5.00002e-07,480.33607865568536,480.33607865568536,150.105625,14.248533074842776,18.37939152449915,2.5067759237237737,2.719565251361389,34184,1,False,False,True,False,False,False,False,2014-02-20
MEOW,kittehcoin,Kittehcoin,9.82782e-07,3.549e-10,2769.1800507185126,2769.1800507185126,523.3130990415336,25.995520031108338,27.034247180437195,1.9335672679344869,1.8708593444299484,4724494,1,False,False,False,True,False,False,False,2014-01-24
PRO,prosperitycoin,ProsperityCoin,0.0090774,0.00391501,2.3186147672675164,1.2111613534201757,1.0262677698059708,1.1233861021193678,1.0655948814256577,1.081028870683225,1.0253700599893525,11058,4,False,False,False,False,False,False,False,2015-04-27
PRT,particle,Particle,4.95262e-06,4.00182e-08,123.75918956874624,123.75918956874624,70.75171428571429,7.666236360527761,7.69300416478005,2.2908205336194816,2.286657645066391,857556,1,False,False,False,False,False,True,False,2014-01-22
CHA,chancecoin,Chancecoin,0.00235858,9.9987e-09,235888.66552651845,235888.66552651845,25.22275692439311,4.190623189446197,4.231714834296752,1.9833083613386686,2.0108204511305976,86707,1,False,False,True,False,False,False,False,2014-05-20
CHC,chaincoin,ChainCoin,2.0001e-06,2.59837e-07,7.697518059398777,7.697518059398777,7.692603546882153,3.013093327281925,3.1636121355609763,2.895325058515651,3.0038043962448526,91,1,False,False,False,False,False,False,False,2015-07-16
MRY,murraycoin,Murraycoin,2.84719e-05,4.2e-07,67.7902380952381,67.7902380952381,67.7902380952381,9.21701079824899,11.897983367509687,3.5858344084964804,4.706000925424443,70044,1,False,False,False,True,False,False,False,2014-03-03
JAY,jay,Jay,0.00116235,0.000417452,2.7843919779998654,2.7843919779998654,2.7843919779998654,1.3933531852058976,1.2536099187847138,1.3528818200543176,1.2254494585532203,6851,1,False,False,False,False,False,False,False,2015-04-17
MMNXT,mmnxt,MMNXT,8.61884e-05,3.60322e-05,2.3919827265612423,2.3919827265612423,2.2512903562846094,1.4756852474711015,1.5380465988440746,1.4462103849218755,1.541796061258186,180054,2,False,False,True,False,False,False,False,2014-10-22
URO,uro,Uro,0.0207005,0.000123521,167.58688805952025,167.58688805952025,167.58688805952025,14.119353218127735,14.180194935389812,2.575699112988096,2.4918565304772846,8620055,5,False,False,True,True,False,False,True,2014-06-12
MRS,marscoin,Marscoin,3.71236e-05,4.49975e-07,82.50147230401689,82.50147230401689,22.499151515151514,5.086610509240819,7.155929344084747,2.523513025701233,3.5792873096304887,90727,1,False,False,True,False,False,False,False,2014-02-24
020,o2olondoncoin,020LondonCoin,6.155e-10,1.118e-10,5.505366726296959,4.947749196141479,2.458067092651757,2.2396880411334594,2.043096568236236,1.9059915995343015,1.8200847680651917,5951,2,False,False,False,False,False,False,False,2015-09-15
QBK,qibuck,Qibuck,0.000741537,7e-05,10.593385714285715,10.593385714285715,2.1506917253980684,4.057323384564233,4.363332714860088,2.0976457589588016,1.7932468721216281,163705,1,False,False,True,False,False,False,False,2014-08-17
DIGS,diggits,Diggits,0.05,1.50028e-07,333271.1227237583,333271.1227237583,131578.94736842107,6.859029872968334,9.065374556719643,3.2199840146483703,4.490148788246368,501908,1,False,False,False,False,False,False,True,2015-07-16
MRC,microcoin,microCoin,3.02293e-08,2.495e-10,121.15951903807616,121.15951903807616,5.247960140272908,5.051532984364559,5.112994337579711,1.542968563214827,1.5593669084310862,310045,2,False,False,False,False,False,False,False,2014-03-03
UTIL,utilitycoin,UtilityCoin,0.000176489,3.77e-06,46.814058355437666,46.814058355437666,35.510865191146884,9.215873847971762,9.430137902028672,1.6618603411149233,1.693987889681429,468381,1,False,False,False,True,False,False,False,2014-09-30
VIA,viacoin,Viacoin,0.000599348,1.75882e-05,34.07671052182714,34.07671052182714,34.07671052182714,4.3629494845988495,4.775560722049419,1.9380746731305092,1.7607752853029315,6217815,6,False,False,True,True,False,True,True,2014-07-18
DBL,doubloons,Doubloons,0.000368007,1.17638e-06,312.8300379129193,312.8300379129193,63.98029861540922,17.826994849101638,23.02835478185935,46.40094218649149,46.40094218649149,5810,1,False,False,False,True,False,False,False,2013-07-04
MMBTCD,mmbtcd,MMBTCD,0.000489496,0.000436251,1.122051296157487,1.122051296157487,1.122051296157487,1.0459746474614606,1.039701560379294,1.0319780398914273,1.0012050418800507,246,1,False,False,False,False,False,False,False,2015-07-07
SFR,saffroncoin,SaffronCoin,3.51752e-05,2.03509e-06,17.28434614685346,17.28434614685346,16.360558139534884,3.8594479525899037,4.5918218280120495,1.6569957852644144,1.6074991647082595,851700,1,False,False,False,True,False,False,False,2014-06-15
8BIT,8bit,8Bit,0.00317042,9.91857e-05,31.96448681614386,31.96448681614386,31.88713650211262,7.463929356918091,7.519170274005837,2.0768785914170045,1.99546494634605,93759,3,False,False,False,True,False,False,True,2015-04-18
APC,applecoin,Applecoin,0.000202467,1.25004e-05,16.196841701065566,16.196841701065566,3.679532287024854,4.599178598647984,4.724459037438598,2.317211383553643,2.566317074273307,6015168,1,False,False,False,False,True,False,False,2014-02-09
NIRO,coinshield,Nexus,1.80205e-05,3.19934e-06,5.632567967143224,5.632567967143224,3.3004578754578757,2.606303668752461,2.606303668752461,1.971714039159591,1.971714039159591,141644,1,False,False,False,False,False,False,True,2015-01-25
PYC,paycoin,Paycoin,7.1937e-05,1.51e-06,47.64039735099338,47.64039735099338,47.64039735099338,9.91173191294086,11.80583541220101,2.0556512698636538,2.0550784260922375,22281,1,False,False,False,True,False,False,False,2014-12-06
GREXIT,grexit,Grexit,2.6795e-06,4.00084e-08,66.97343557852851,22.339778061245756,6.535365853658536,3.6864342450673333,3.42366773390889,3.507364575878558,3.644811250603047,720,1,False,False,False,False,False,False,False,2015-07-23
KORE,korecoin,KoreCoin,0.000289919,6.24e-06,46.4613782051282,46.4613782051282,15.171062271062269,3.937845911380773,4.416085805041485,1.4232991669498076,1.8576372322414525,734133,1,False,False,False,False,False,False,True,2014-06-21
FRDC,freedomcoin,FreedomCoin,3.3003e-05,3.61684e-06,9.124816137844086,9.124816137844086,9.012189926925975,1.6015495717560173,1.6270538070759375,1.5129710136415626,1.5201868709526842,22124,1,False,False,False,False,False,False,False,2015-09-21
XLB,libertycoin,Libertycoin,0.000146847,5.05878e-07,290.2814512589992,290.2814512589992,172.76117647058823,23.29357655161026,28.93109823628844,1.8232692287091055,1.6863079174701654,4269322,1,False,False,False,True,False,False,False,2014-05-13
CAIx,caix,CAIx,0.00117007,2.54509e-06,459.73619793406124,459.73619793406124,260.0155555555556,9.442336233791039,14.597515747558358,1.5012608152464622,1.348999114384489,3495240,1,False,False,False,True,False,False,False,2014-04-15
IFC,infinitecoin,Infinitecoin,1.936e-07,2.4629e-09,78.6065207682001,9.91696590018492,9.91696590018492,4.742143769114135,2.1760511701729714,1.6668591550031928,1.6300208794878206,11978751,7,False,False,True,True,False,True,False,2013-07-10
SILK,silkcoin,Silkcoin,6.48194e-05,4.37193e-07,148.26266660262175,148.26266660262175,58.92672727272728,15.168716923128024,20.73443027887447,1.8736940791996701,1.7037424035672923,3051109,2,False,False,True,True,False,False,False,2014-05-11
SLING,sling,Sling,0.000912011,4.445e-05,20.517682789651293,20.517682789651293,20.517682789651293,3.7415123174279183,3.7415123174279183,1.5777404525818004,1.5777404525818004,413036,3,False,False,False,True,False,False,True,2015-04-21
PLNC,plncoin,PLNcoin,2.70543e-05,1.80055e-07,150.2557551859154,150.2557551859154,12.024133333333333,7.673377138027581,9.05982234691347,1.8544568988080739,2.008024992289184,39874,1,False,False,False,False,False,False,False,2014-04-15
PKB,parkbyte,ParkByte,0.000100039,5.49962e-06,18.190165866005284,16.78796839051044,16.78796839051044,5.017484605686809,6.204581081386369,4.905990880597388,6.0693940309559125,10527,3,False,False,False,False,False,False,True,2015-05-18
PSEUD,pseudocoin,PseudoCash,0.000116254,1.31148e-06,88.64336474822339,88.64336474822339,27.035813953488372,8.284013496264683,8.394605199043355,1.7026477510823763,1.337768197016019,147610,1,False,False,False,True,False,False,False,2014-07-21
CAID,coinaid,Coinaid,8.00998e-08,9.9941e-09,8.01470867812009,8.01470867812009,2.6685078639557314,1.9286583782780862,1.98962707089942,1.3672028045856308,1.5647018124654644,8301,1,False,False,False,False,False,False,False,2015-09-15
NLG,guldencoin,Gulden,1.42702e-05,6.50168e-07,21.948481007985627,5.882556629634974,2.0184757963107813,3.7244248236577495,2.9017421071242366,2.4813220108323386,2.080910799384225,807999,4,False,False,False,False,False,False,True,2014-04-08
TENNET,tennet,TenneT,2.46499e-06,1.09957e-07,22.41776330747474,22.41776330747474,22.396580078320202,3.3539988049160003,3.4074216036836638,3.289780025712897,3.2904739100342875,3994,2,False,False,False,False,False,False,False,2015-08-10
GCC,guccionecoin,GuccioneCoin,1.38958e-06,1.40078e-07,9.920044546609747,9.920044546609747,9.920044546609747,3.741391995556792,4.0008289593531,2.2875806481473693,2.69708729732028,443,1,False,False,False,False,False,False,False,2015-08-20
RMS,resumeoshares,Resumeo Shares,3.49565e-06,6.2926e-07,5.555175920922989,1.0023627849894334,1.0017825260859223,2.072621805365359,1.0014954422373659,2.7597617465895854,1.0014862211874331,192411,1,False,False,False,False,False,False,False,2015-10-08
DOGED,dogecoindark,DogeCoinDark,1.29866e-07,7.3538e-09,17.659713345481247,3.2486641717865075,2.596432020249075,3.519889871395812,2.39776532962033,1.6051898450791404,1.4956103731000607,357888,9,False,False,False,True,False,False,True,2014-10-25
WOP,worldpay,WorldPay,5.99969e-06,3.28834e-06,1.824534567593375,1.824534567593375,1.6206355380517874,1.2709735451998647,1.3046468658787038,1.421211207689441,1.4490739182387646,355764,1,False,False,False,False,False,False,False,2015-10-12
CSC,casinocoin,CasinoCoin,9.32121e-05,1.06e-06,87.9359433962264,87.9359433962264,1.3760274579273692,11.224933996710481,15.183249015929999,4.269822694163407,4.269822694163407,403172,2,False,False,False,True,False,False,False,2013-07-25
GCN,gcoin,GCoin,1.9947e-09,1.047e-10,19.051575931232094,9.234722222222222,7.859338061465722,4.888218538655353,3.8261643000536014,2.7188860021736847,2.3060450639090098,6965,2,False,False,False,False,False,False,False,2014-11-16
SHA,shacoin,SHACoin,3.68779e-07,9.9937e-09,36.901147723065534,36.901147723065534,36.877900000000004,5.185740458963394,5.436098952631401,1.8349200213897863,1.9301293978729461,10689,2,False,False,False,False,False,False,False,2014-06-25
GCR,global-currency-reserve,Global Currency Reserve,0.00022229,2.80117e-05,7.935612619012769,7.935612619012769,7.366254871291853,2.837141251089311,3.2544054147577124,1.9847705859452462,2.221966872310053,1231039,1,False,False,False,False,False,False,True,2015-08-26
MOTO,motocoin,Motocoin,5.89979e-05,6e-08,983.2983333333334,983.2983333333334,59.59383838383838,7.949050970010811,8.677404429617361,2.931240444147036,2.670539915041953,35416,1,False,False,False,False,False,False,False,2014-06-03
SHF,shift,Shift,0.000603743,3.22088e-05,18.74465984451454,18.74465984451454,14.55735483466511,4.867645177487386,5.088901000117207,3.282971302828824,3.43653656032284,20118,3,False,False,False,True,False,False,True,2015-09-05
PHR,phreak,Phreak,3.33049e-06,4.9921e-07,6.671521003185032,6.671521003185032,6.657265245992736,3.0359646364987283,3.3142078676500484,2.0915750955106485,2.1269533129695977,63935,1,False,False,False,False,False,False,False,2015-09-17
CAGE,cagecoin,CageCoin,9.12e-10,1.8e-11,50.666666666666664,50.666666666666664,4.086021505376344,4.142463690830955,4.573953873774342,2.560819384985507,3.540188552387471,8192,2,False,False,False,False,False,False,False,2014-04-15
LEAF,leafcoin,LeafCoin,2.47258e-07,6.303e-10,392.2862129144852,392.2862129144852,131.47825162182284,20.27418979797558,21.034573449633314,1.7816584414287218,2.0806293220920478,651245,2,False,False,False,True,False,False,False,2014-02-02
GSY,genesyscoin,GenesysCoin,9.997e-05,1.50005e-05,6.66444451851605,6.66444451851605,2.2372210746807086,2.4335297819968122,2.3469061599825847,2.1341783612259246,2.1084307685616825,73931,1,False,False,False,False,False,False,False,2015-09-15
