symbol,name,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post
DOGED,DogeCoinDark,2014-10-25,2014-09-05,2014-10-25,DogecoinDark,1,20,1,50
WOP,WorldPay,2015-10-12,2015-10-07,2015-10-12,WorldPay,1,25,1,5
CSC,CasinoCoin,2013-07-24,2013-05-27,2013-07-24,CartmanSPC,1,147,6,91
GCN,GCoin,2014-11-16,2013-05-03,2014-11-16,farlack,1,301,8,766
SHA,SHACoin,2014-06-25,2010-09-23,2014-06-25,em3rgentOrdr,1,287,5,1436
GCR,Global Currency Reserve,2015-08-26,2014-01-05,2015-08-26,Gocoiner,1,16,6,599
SHF,Shift,2015-09-05,2011-06-07,2015-09-05,MoonShadow,1,1938,15,1863
RT2,RotoCoin,2014-03-29,2014-03-15,2014-03-29,Rotocoin,1,101,2,14
MONETA,Moneta,2015-10-24,2014-06-15,2015-10-24,cryptomidnight,1,107,3,496
VTR,vTorrent,2014-12-24,2014-12-11,2014-12-24,vtorrent,1,73,1,13
CAGE,CageCoin,2014-04-15,2012-01-24,2014-04-15,the founder,1,776,122,1041
LEAF,LeafCoin,2014-02-02,2012-08-24,2014-02-02,jim618,1,192,10,933
BTS,BitShares,2014-07-20,2013-05-31,2014-07-20,bytemaster,1,534,24,1453
XCE,Cerium,2015-06-10,2015-06-06,2015-06-10,Cerium,1,21,1,4
XCH,ClearingHouse,2014-10-04,2014-08-07,2014-10-04,btcdrak,1,406,9,488
DOGE,Dogecoin,2013-12-15,2013-10-07,2013-12-15,Bortmehanic,1,67,7,170
XCN,Cryptonite,2014-08-02,2013-12-30,2014-08-02,x_Coin,1,5,2,215
BTX,BitcoinTX,2015-04-26,2013-12-29,2015-04-26,cryptocoinsnews,1,201,66,674
MOON,Mooncoin,2014-01-06,2011-08-31,2014-01-06,MrMoon,1,38,1,869
BTE,Bytecoin,2013-05-10,2011-06-11,2013-05-10,imperi,1,718,64,702
BTG,Bitgem,2013-07-04,2011-08-01,2013-07-04,Anonymous,1,2234,220,1269
MGW,MGW,2014-08-22,2014-03-05,2014-08-22,jl777,1,233,5,242
BTC,Bitcoin,2013-04-28,2009-11-22,2013-04-28,satoshi,1,142,20,1253
BTB,BitBar,2013-05-09,2013-05-02,2013-05-09,xorxor,1,307,8,128
BTM,Bitmark,2014-08-19,2013-01-31,2014-08-19,slothbag,1,94,12,1171
SSD,Sonic,2014-08-12,2011-10-15,2014-08-12,lolmiepp,1,3,1,1160
JBS,Jumbucks,2014-09-07,2014-09-01,2014-09-07,jyap,1,24,1,113
EMD,Emerald Crypto,2013-08-04,2013-06-16,2013-08-04,picasso,1,74,3,50
ISR,Isracoin,2014-04-08,2014-03-24,2014-04-08,IsraelCoin,1,34,3,15
SWING,Swing,2015-09-28,2013-05-19,2015-09-28,zerodrama,1,150,14,880
CHAO,23 Skidoo,2015-07-25,2014-03-22,2015-07-25,gxsbk,1,38,1,696
SPHR,Sphere,2015-05-02,2011-06-06,2015-05-02,jancsika,1,73,6,1441
MUE,MonetaryUnit,2014-11-01,2014-09-11,2014-11-01,Mue,1,99,2,51
